ckpt_name,epoch,step,loss_train,loss_val,acc_mean,acc_median,acc_std,acc_tail,lr
ckpt_e237_s370194.safetensors,237,370194,22.030841,23.136318,2.643811,1.922385,2.679585,2.058099,0.00006029
ckpt_e238_s371756.safetensors,238,371756,21.871511,23.065655,2.629101,1.910641,2.678459,2.057118,0.00006001
ckpt_e239_s373318.safetensors,239,373318,22.157510,23.030758,2.627175,1.910338,2.676986,2.049791,0.00005974
ckpt_e240_s374880.safetensors,240,374880,22.297627,22.958975,2.628096,1.919863,2.665627,2.041680,0.00005946
ckpt_e241_s376442.safetensors,241,376442,23.736774,22.905974,2.619714,1.906404,2.664714,2.050987,0.00005919
ckpt_e242_s378004.safetensors,242,378004,23.619667,22.910401,2.620934,1.907409,2.665863,2.031715,0.00005891
ckpt_e243_s379566.safetensors,243,379566,23.335894,22.737772,2.613464,1.907391,2.647946,2.011866,0.00005864
ckpt_e244_s381128.safetensors,244,381128,23.640765,22.668469,2.611872,1.910937,2.636764,2.016094,0.00005836
ckpt_e245_s382690.safetensors,245,382690,23.521424,22.735001,2.616939,1.915478,2.640421,2.017469,0.00005809
ckpt_e246_s384252.safetensors,246,384252,23.670448,22.750064,2.618131,1.915157,2.642700,2.026337,0.00005781
ckpt_e247_s385814.safetensors,247,385814,23.554548,22.723750,2.615307,1.910177,2.642887,2.018746,0.00005754
ckpt_e248_s387376.safetensors,248,387376,23.346009,22.720558,2.622697,1.925172,2.633859,2.025182,0.00005726
ckpt_e249_s388938.safetensors,249,388938,23.772842,22.595808,2.614963,1.920106,2.624028,2.021085,0.00005699
ckpt_e250_s390500.safetensors,250,390500,23.446860,22.566875,2.608572,1.912279,2.626997,2.012838,0.00005671
ckpt_e251_s392062.safetensors,251,392062,23.548481,22.442800,2.603347,1.912843,2.612310,1.996704,0.00005643
ckpt_e252_s393624.safetensors,252,393624,23.144518,22.498807,2.600051,1.906299,2.621856,1.995538,0.00005616
ckpt_e253_s395186.safetensors,253,395186,23.429139,22.770260,2.624908,1.916368,2.643513,2.023460,0.00005588
ckpt_e254_s396748.safetensors,254,396748,23.277951,22.547808,2.619384,1.924214,2.613829,2.025588,0.00005561
ckpt_e255_s398310.safetensors,255,398310,23.226627,22.503196,2.600839,1.909072,2.622723,1.992524,0.00005533
ckpt_e256_s399872.safetensors,256,399872,23.232479,22.346674,2.598400,1.911271,2.600218,1.991172,0.00005505
ckpt_e257_s401434.safetensors,257,401434,21.444564,22.461905,2.617439,1.927068,2.606649,2.012735,0.00005478
ckpt_e258_s402996.safetensors,258,402996,21.521144,22.408529,2.609569,1.918728,2.602540,2.000517,0.00005450
ckpt_e259_s404558.safetensors,259,404558,21.485375,22.459850,2.612939,1.922839,2.609611,2.002195,0.00005423
ckpt_e260_s406120.safetensors,260,406120,21.373032,22.484503,2.603135,1.909818,2.620991,2.001455,0.00005395
ckpt_e261_s407682.safetensors,261,407682,21.354432,22.789267,2.625316,1.918355,2.647321,2.029956,0.00005367
ckpt_e262_s409244.safetensors,262,409244,21.181339,22.465266,2.606199,1.914193,2.611716,1.989547,0.00005340
ckpt_e263_s410806.safetensors,263,410806,21.440562,22.344340,2.597934,1.910304,2.600612,1.980977,0.00005312
ckpt_e264_s412368.safetensors,264,412368,21.585259,22.351766,2.594305,1.906142,2.606673,2.007476,0.00005285
ckpt_e265_s413930.safetensors,265,413930,22.907038,22.276120,2.593620,1.906330,2.598067,1.976889,0.00005257
ckpt_e266_s415492.safetensors,266,415492,22.963185,22.101697,2.580421,1.903507,2.580308,1.969484,0.00005230
ckpt_e267_s417054.safetensors,267,417054,22.809348,22.188159,2.611457,1.938611,2.568990,1.996444,0.00005202
ckpt_e268_s418616.safetensors,268,418616,23.173165,22.125307,2.587041,1.909635,2.579638,1.969323,0.00005175
ckpt_e269_s420178.safetensors,269,420178,22.930526,22.034394,2.587459,1.911988,2.563782,1.969571,0.00005147
ckpt_e270_s421740.safetensors,270,421740,22.695481,22.230714,2.587421,1.905598,2.590433,1.959182,0.00005119
ckpt_e271_s423302.safetensors,271,423302,22.824841,22.017963,2.595431,1.925403,2.552630,1.966086,0.00005092
ckpt_e272_s424864.safetensors,272,424864,22.551175,22.082533,2.581517,1.905162,2.576317,1.956073,0.00005065
ckpt_e273_s426426.safetensors,273,426426,23.007026,22.081242,2.579582,1.902869,2.575511,1.951660,0.00005037
ckpt_e274_s427988.safetensors,274,427988,22.766335,22.084344,2.583309,1.905821,2.573933,1.954944,0.00005010
ckpt_e275_s429550.safetensors,275,429550,22.856277,22.021040,2.577357,1.902666,2.568370,1.946808,0.00004982
ckpt_e276_s431112.safetensors,276,431112,22.442492,22.013435,2.578316,1.906073,2.568581,1.946819,0.00004955
ckpt_e277_s432674.safetensors,277,432674,22.880138,21.877417,2.581528,1.914548,2.542199,1.943004,0.00004927
ckpt_e278_s434236.safetensors,278,434236,22.586456,22.048710,2.600606,1.930059,2.552664,1.977707,0.00004900
ckpt_e279_s435798.safetensors,279,435798,22.631282,22.062893,2.597753,1.933225,2.562110,1.984260,0.00004873
ckpt_e280_s437360.safetensors,280,437360,22.458574,22.227934,2.599235,1.918792,2.588437,1.982309,0.00004845
ckpt_e281_s438922.safetensors,281,438922,20.951455,21.928269,2.577063,1.909269,2.554421,1.943326,0.00004818
ckpt_e282_s440484.safetensors,282,440484,21.092266,21.954404,2.584335,1.920607,2.553219,1.962449,0.00004791
ckpt_e283_s442046.safetensors,283,442046,20.949925,21.987478,2.575655,1.905911,2.567183,1.952056,0.00004764
ckpt_e284_s443608.safetensors,284,443608,20.649382,21.872948,2.570005,1.905263,2.553087,1.935475,0.00004736
ckpt_e285_s445170.safetensors,285,445170,20.857342,21.779770,2.569333,1.907512,2.540285,1.934602,0.00004709
ckpt_e286_s446732.safetensors,286,446732,20.709110,21.973575,2.584729,1.917694,2.554573,1.953113,0.00004682
ckpt_e287_s448294.safetensors,287,448294,21.121676,21.904089,2.574593,1.909987,2.551518,1.936291,0.00004655
ckpt_e288_s449856.safetensors,288,449856,21.151121,21.874826,2.574002,1.910283,2.548921,1.941004,0.00004628
ckpt_e289_s451418.safetensors,289,451418,22.437873,21.794171,2.581525,1.918127,2.532511,1.942588,0.00004601
ckpt_e290_s452980.safetensors,290,452980,22.397246,21.745040,2.569754,1.911825,2.535419,1.935162,0.00004574
ckpt_e291_s454542.safetensors,291,454542,22.150492,21.681342,2.562087,1.903718,2.529990,1.919162,0.00004547
ckpt_e292_s456104.safetensors,292,456104,22.458231,21.850666,2.578742,1.912189,2.547020,1.939978,0.00004520
ckpt_e293_s457666.safetensors,293,457666,22.428951,21.783578,2.566443,1.902024,2.542489,1.926018,0.00004493
ckpt_e294_s459228.safetensors,294,459228,22.376168,21.740516,2.569630,1.907599,2.534183,1.933028,0.00004466
ckpt_e295_s460790.safetensors,295,460790,22.461380,21.663511,2.567515,1.912661,2.521974,1.922394,0.00004439
ckpt_e296_s462352.safetensors,296,462352,22.211209,21.638366,2.563074,1.908245,2.521899,1.914337,0.00004412
ckpt_e297_s463914.safetensors,297,463914,22.561632,22.007900,2.581440,1.906954,2.565180,1.946672,0.00004386
ckpt_e298_s465476.safetensors,298,465476,22.345132,21.565702,2.559902,1.912719,2.512136,1.913215,0.00004359
ckpt_e299_s467038.safetensors,299,467038,22.420153,21.693673,2.574036,1.919500,2.520204,1.932300,0.00004332
ckpt_e300_s468600.safetensors,300,468600,21.942139,22.052470,2.581484,1.907178,2.572608,1.953831,0.00004306
ckpt_e301_s470162.safetensors,301,470162,22.238421,21.657948,2.563368,1.905642,2.525630,1.918774,0.00004279
ckpt_e302_s471724.safetensors,302,471724,22.252462,21.537418,2.556584,1.904882,2.512052,1.911436,0.00004252
ckpt_e303_s473286.safetensors,303,473286,22.262261,21.569453,2.557108,1.905780,2.516988,1.908305,0.00004226
ckpt_e304_s474848.safetensors,304,474848,22.132801,21.892279,2.569022,1.901543,2.555522,1.927073,0.00004200
ckpt_e305_s476410.safetensors,305,476410,20.506480,21.720114,2.569950,1.915732,2.526766,1.926833,0.00004173
ckpt_e306_s477972.safetensors,306,477972,20.864408,21.574351,2.560694,1.911241,2.512881,1.913618,0.00004147
ckpt_e307_s479534.safetensors,307,479534,20.624036,21.695596,2.567588,1.910848,2.526156,1.915425,0.00004121
ckpt_e308_s481096.safetensors,308,481096,20.296348,21.611161,2.562085,1.910179,2.516331,1.926339,0.00004094
ckpt_e309_s482658.safetensors,309,482658,20.409298,21.569176,2.554773,1.902557,2.516974,1.913363,0.00004068
ckpt_e310_s484220.safetensors,310,484220,20.354150,21.661391,2.568309,1.918244,2.519544,1.929155,0.00004042
ckpt_e311_s485782.safetensors,311,485782,20.776881,21.560229,2.557652,1.906823,2.512735,1.909047,0.00004016
ckpt_e312_s487344.safetensors,312,487344,20.741289,21.549621,2.568127,1.920260,2.501531,1.918391,0.00003990
ckpt_e313_s488906.safetensors,313,488906,21.972181,21.686485,2.568193,1.913642,2.523860,1.922806,0.00003964
ckpt_e314_s490468.safetensors,314,490468,21.960567,21.431159,2.553447,1.908074,2.495621,1.892316,0.00003938
ckpt_e315_s492030.safetensors,315,492030,21.809421,21.539382,2.558486,1.907104,2.510006,1.908130,0.00003912
ckpt_e316_s493592.safetensors,316,493592,22.114225,21.529326,2.552748,1.899795,2.515073,1.902119,0.00003886
ckpt_e317_s495154.safetensors,317,495154,21.995850,21.595895,2.562600,1.915684,2.515877,1.916357,0.00003861
ckpt_e318_s496716.safetensors,318,496716,21.971073,21.342214,2.547119,1.907907,2.485091,1.886062,0.00003835
ckpt_e319_s498278.safetensors,319,498278,22.039302,21.345209,2.549342,1.903041,2.486159,1.896015,0.00003809
ckpt_e320_s499840.safetensors,320,499840,21.888042,21.464934,2.556943,1.908506,2.502862,1.897035,0.00003784
ckpt_e321_s501402.safetensors,321,501402,22.116171,21.309196,2.543512,1.905489,2.483248,1.879728,0.00003758
ckpt_e322_s502964.safetensors,322,502964,21.917507,21.417382,2.550632,1.904024,2.496945,1.890984,0.00003733
ckpt_e323_s504526.safetensors,323,504526,22.157408,21.303926,2.549361,1.912064,2.477261,1.889146,0.00003708
ckpt_e324_s506088.safetensors,324,506088,21.527757,21.390234,2.547280,1.905077,2.494605,1.882632,0.00003682
ckpt_e325_s507650.safetensors,325,507650,21.970890,21.274934,2.544232,1.902630,2.481585,1.883321,0.00003657
ckpt_e326_s509212.safetensors,326,509212,21.910288,21.342769,2.548711,1.909175,2.484413,1.892499,0.00003632
ckpt_e327_s510774.safetensors,327,510774,21.797580,21.389277,2.553605,1.911236,2.485290,1.893523,0.00003607
ckpt_e328_s512336.safetensors,328,512336,21.787892,21.245077,2.538449,1.899353,2.479626,1.877940,0.00003582
ckpt_e329_s513898.safetensors,329,513898,20.223140,21.359733,2.543508,1.903031,2.491020,1.882239,0.00003557
ckpt_e330_s515460.safetensors,330,515460,20.520339,21.224341,2.536721,1.898592,2.474511,1.869538,0.00003532
ckpt_e331_s517022.safetensors,331,517022,20.287441,21.422541,2.546685,1.900332,2.503169,1.892965,0.00003507
ckpt_e332_s518584.safetensors,332,518584,20.098019,21.371404,2.549214,1.907508,2.489612,1.888972,0.00003483
ckpt_e333_s520146.safetensors,333,520146,20.113355,21.294859,2.546512,1.910069,2.478548,1.883451,0.00003458
ckpt_e334_s521708.safetensors,334,521708,20.046712,21.260190,2.544938,1.912087,2.473595,1.886311,0.00003433
ckpt_e335_s523270.safetensors,335,523270,20.287980,21.293036,2.543626,1.902346,2.482805,1.886711,0.00003409
ckpt_e336_s524832.safetensors,336,524832,20.438966,21.356459,2.546249,1.902458,2.492348,1.890661,0.00003384
ckpt_e337_s526394.safetensors,337,526394,21.634634,21.372773,2.545340,1.903315,2.493973,1.888054,0.00003360
ckpt_e338_s527956.safetensors,338,527956,21.659817,21.267085,2.554264,1.917590,2.471229,1.892148,0.00003336
ckpt_e339_s529518.safetensors,339,529518,21.382619,21.143584,2.535356,1.901378,2.464162,1.860430,0.00003312
ckpt_e340_s531080.safetensors,340,531080,21.654646,21.106227,2.532615,1.900752,2.459835,1.856440,0.00003288
ckpt_e341_s532642.safetensors,341,532642,21.753927,21.116705,2.527454,1.896282,2.464646,1.849334,0.00003264
ckpt_e342_s534204.safetensors,342,534204,21.568528,21.116622,2.527510,1.895285,2.462962,1.854816,0.00003240
ckpt_e343_s535766.safetensors,343,535766,21.772009,21.048576,2.533230,1.907811,2.447068,1.864842,0.00003216
ckpt_e344_s537328.safetensors,344,537328,21.590989,21.215990,2.541682,1.909394,2.469874,1.870793,0.00003192
ckpt_e345_s538890.safetensors,345,538890,21.809528,21.231644,2.538380,1.900945,2.474781,1.864235,0.00003169
ckpt_e346_s540452.safetensors,346,540452,21.589839,21.153605,2.536132,1.902515,2.463446,1.863839,0.00003145
ckpt_e347_s542014.safetensors,347,542014,21.615929,21.141075,2.539669,1.907343,2.459958,1.871931,0.00003122
ckpt_e348_s543576.safetensors,348,543576,21.399135,21.224009,2.546670,1.915254,2.463214,1.873832,0.00003098
ckpt_e349_s545138.safetensors,349,545138,21.595308,21.122574,2.533589,1.900169,2.462704,1.867848,0.00003075
ckpt_e350_s546700.safetensors,350,546700,21.626098,21.043658,2.526951,1.899817,2.451250,1.847201,0.00003052
ckpt_e351_s548262.safetensors,351,548262,21.571482,21.067675,2.528159,1.898423,2.455463,1.850762,0.00003029
ckpt_e352_s549824.safetensors,352,549824,21.501850,21.127071,2.537300,1.907859,2.459250,1.867418,0.00003006
ckpt_e353_s551386.safetensors,353,551386,19.920200,21.148485,2.537771,1.905742,2.461249,1.863618,0.00002983
ckpt_e354_s552948.safetensors,354,552948,20.175306,20.994579,2.524934,1.900705,2.444695,1.843835,0.00002960
ckpt_e355_s554510.safetensors,355,554510,19.941690,21.037028,2.525071,1.898847,2.451219,1.845546,0.00002937
ckpt_e356_s556072.safetensors,356,556072,19.888635,21.158914,2.536167,1.902580,2.467712,1.872216,0.00002914
ckpt_e357_s557634.safetensors,357,557634,19.827373,21.128247,2.530107,1.894652,2.465122,1.856916,0.00002892
ckpt_e358_s559196.safetensors,358,559196,19.715834,21.081982,2.526637,1.896178,2.457579,1.847875,0.00002869
ckpt_e359_s560758.safetensors,359,560758,19.961268,21.106206,2.531625,1.901537,2.457983,1.866965,0.00002847
ckpt_e360_s562320.safetensors,360,562320,20.177693,21.096562,2.533368,1.907979,2.454331,1.856548,0.00002825
ckpt_e361_s563882.safetensors,361,563882,21.492709,21.213075,2.534108,1.899396,2.474989,1.859600,0.00002803
ckpt_e362_s565444.safetensors,362,565444,21.377256,20.847030,2.519748,1.903708,2.423446,1.833600,0.00002781
ckpt_e363_s567006.safetensors,363,567006,21.228907,20.936694,2.521845,1.897082,2.440425,1.838310,0.00002759
ckpt_e364_s568568.safetensors,364,568568,21.486604,20.967033,2.525582,1.901519,2.441268,1.851431,0.00002737
ckpt_e365_s570130.safetensors,365,570130,21.262434,21.145741,2.532891,1.898684,2.466087,1.858925,0.00002715
ckpt_e366_s571692.safetensors,366,571692,21.384076,20.941200,2.523337,1.900497,2.438847,1.842507,0.00002694
ckpt_e367_s573254.safetensors,367,573254,21.449115,20.806834,2.514203,1.897998,2.420135,1.823238,0.00002672
ckpt_e368_s574816.safetensors,368,574816,21.136618,20.906930,2.518982,1.899864,2.436210,1.838291,0.00002651
ckpt_e369_s576378.safetensors,369,576378,21.676920,21.040427,2.531025,1.898381,2.453884,1.858088,0.00002629
ckpt_e370_s577940.safetensors,370,577940,21.432247,20.835732,2.517369,1.901949,2.426132,1.830050,0.00002608
ckpt_e371_s579502.safetensors,371,579502,21.525278,20.898149,2.520097,1.898711,2.434372,1.837846,0.00002587
ckpt_e372_s581064.safetensors,372,581064,21.044108,20.955075,2.524231,1.901472,2.440430,1.848067,0.00002566
ckpt_e373_s582626.safetensors,373,582626,21.335788,20.903835,2.521103,1.898947,2.435316,1.834162,0.00002545
ckpt_e374_s584188.safetensors,374,584188,21.291849,20.882767,2.518637,1.896793,2.434815,1.834443,0.00002524
ckpt_e375_s585750.safetensors,375,585750,21.488493,20.874243,2.523103,1.912379,2.423697,1.834704,0.00002504
ckpt_e376_s587312.safetensors,376,587312,21.297716,20.908800,2.520296,1.897885,2.436766,1.835746,0.00002483
ckpt_e377_s588874.safetensors,377,588874,19.758457,20.978022,2.526529,1.900889,2.441242,1.843254,0.00002463
ckpt_e378_s590436.safetensors,378,590436,20.088634,20.893126,2.524519,1.904952,2.430962,1.842053,0.00002443
ckpt_e379_s591998.safetensors,379,591998,19.754994,20.945106,2.524199,1.905161,2.435619,1.842510,0.00002422
ckpt_e380_s593560.safetensors,380,593560,19.627805,20.863258,2.515599,1.900425,2.429685,1.827205,0.00002402
ckpt_e381_s595122.safetensors,381,595122,19.745148,20.817238,2.513754,1.898512,2.421369,1.824832,0.00002382
ckpt_e382_s596684.safetensors,382,596684,19.557395,20.845701,2.517935,1.901167,2.424397,1.829147,0.00002362
ckpt_e383_s598246.safetensors,383,598246,19.862979,20.820648,2.513257,1.895522,2.424236,1.826280,0.00002343
ckpt_e384_s599808.safetensors,384,599808,20.111576,20.853608,2.517554,1.899801,2.423546,1.828063,0.00002323
ckpt_e385_s601370.safetensors,385,601370,21.056647,20.853317,2.519289,1.901707,2.422987,1.829814,0.00002304
ckpt_e386_s602932.safetensors,386,602932,21.245470,20.884243,2.524334,1.903176,2.429360,1.840382,0.00002284
ckpt_e387_s604494.safetensors,387,604494,20.877459,20.787075,2.516749,1.903355,2.413641,1.831454,0.00002265
ckpt_e388_s606056.safetensors,388,606056,21.495746,20.745671,2.514237,1.904632,2.409873,1.819817,0.00002246
ckpt_e389_s607618.safetensors,389,607618,21.166915,20.705774,2.513247,1.905149,2.402796,1.821434,0.00002227
ckpt_e390_s609180.safetensors,390,609180,21.172714,20.786508,2.519093,1.902509,2.415681,1.831108,0.00002208
ckpt_e391_s610742.safetensors,391,610742,21.223795,20.680229,2.506051,1.895160,2.404172,1.809246,0.00002189
ckpt_e392_s612304.safetensors,392,612304,21.088677,20.752964,2.515635,1.908119,2.408419,1.822757,0.00002171
ckpt_e393_s613866.safetensors,393,613866,21.552938,20.763974,2.513956,1.904889,2.415329,1.819634,0.00002152
ckpt_e394_s615428.safetensors,394,615428,21.113181,20.685418,2.510690,1.901965,2.403417,1.812899,0.00002134
ckpt_e395_s616990.safetensors,395,616990,21.201028,20.807045,2.515972,1.902258,2.420000,1.825366,0.00002116
ckpt_e396_s618552.safetensors,396,618552,20.838472,20.761318,2.508872,1.894209,2.416471,1.814206,0.00002097
ckpt_e397_s620114.safetensors,397,620114,21.060496,20.675081,2.507355,1.897970,2.403133,1.815736,0.00002079
ckpt_e398_s621676.safetensors,398,621676,21.091636,20.722581,2.508925,1.896687,2.408958,1.814112,0.00002062
ckpt_e399_s623238.safetensors,399,623238,21.238150,20.890863,2.519812,1.901969,2.432774,1.837072,0.00002044
ckpt_e400_s624800.safetensors,400,624800,21.198013,20.729857,2.508927,1.896173,2.413217,1.817927,0.00002026
ckpt_e401_s626362.safetensors,401,626362,19.548076,20.756755,2.515075,1.904636,2.410577,1.827389,0.00002009
ckpt_e402_s627924.safetensors,402,627924,19.767871,20.721273,2.510510,1.899385,2.408434,1.814725,0.00001991
ckpt_e403_s629486.safetensors,403,629486,19.667596,20.689319,2.506287,1.897635,2.406464,1.812434,0.00001974
ckpt_e404_s631048.safetensors,404,631048,19.456844,20.807364,2.515979,1.896193,2.423841,1.824216,0.00001957
ckpt_e405_s632610.safetensors,405,632610,19.603297,20.637603,2.501557,1.894591,2.398172,1.800398,0.00001940
ckpt_e406_s634172.safetensors,406,634172,19.555052,20.671216,2.508397,1.899799,2.398298,1.806344,0.00001923
ckpt_e407_s635734.safetensors,407,635734,19.690645,20.740306,2.512386,1.896700,2.412458,1.821493,0.00001907
ckpt_e408_s637296.safetensors,408,637296,19.814707,20.562467,2.497583,1.895073,2.388914,1.796763,0.00001890
ckpt_e409_s638858.safetensors,409,638858,21.014226,20.742936,2.510103,1.898594,2.412710,1.817434,0.00001874
ckpt_e410_s640420.safetensors,410,640420,21.115680,21.259147,2.541928,1.903413,2.478874,1.877135,0.00001857
ckpt_e411_s641982.safetensors,411,641982,20.746699,20.615954,2.505225,1.898928,2.396450,1.806592,0.00001841
ckpt_e412_s643544.safetensors,412,643544,21.144997,20.569894,2.497590,1.893173,2.392411,1.795854,0.00001825
ckpt_e413_s645106.safetensors,413,645106,21.063745,20.692479,2.507960,1.896624,2.406636,1.808092,0.00001809
ckpt_e414_s646668.safetensors,414,646668,21.042837,20.569840,2.500819,1.896800,2.390098,1.798869,0.00001794
ckpt_e415_s648230.safetensors,415,648230,21.095455,20.612034,2.502104,1.894098,2.400414,1.807557,0.00001778
ckpt_e416_s649792.safetensors,416,649792,20.863341,20.699496,2.511775,1.896374,2.409056,1.820822,0.00001763
ckpt_e417_s651354.safetensors,417,651354,21.177646,20.599182,2.506831,1.901209,2.392388,1.804950,0.00001747
ckpt_e418_s652916.safetensors,418,652916,21.013010,20.724639,2.508349,1.897890,2.411157,1.809558,0.00001732
ckpt_e419_s654478.safetensors,419,654478,21.053201,20.589795,2.503150,1.900038,2.390881,1.804195,0.00001717
ckpt_e420_s656040.safetensors,420,656040,20.759960,20.781623,2.512666,1.892412,2.422370,1.823247,0.00001702
ckpt_e421_s657602.safetensors,421,657602,20.911792,20.558153,2.499757,1.898361,2.388553,1.796045,0.00001688
ckpt_e422_s659164.safetensors,422,659164,21.132675,20.730909,2.517288,1.908599,2.401725,1.820613,0.00001673
ckpt_e423_s660726.safetensors,423,660726,20.976353,20.618533,2.503952,1.897554,2.396995,1.803410,0.00001659
ckpt_e424_s662288.safetensors,424,662288,21.032572,20.591376,2.500458,1.894967,2.395106,1.800569,0.00001644
ckpt_e425_s663850.safetensors,425,663850,19.454543,20.654628,2.506814,1.896439,2.401524,1.811397,0.00001630
ckpt_e426_s665412.safetensors,426,665412,19.639210,20.613329,2.504551,1.901112,2.393421,1.806469,0.00001616
ckpt_e427_s666974.safetensors,427,666974,19.578249,20.692340,2.505947,1.894327,2.406386,1.808362,0.00001602
ckpt_e428_s668536.safetensors,428,668536,19.254916,20.584306,2.502610,1.897806,2.390098,1.799059,0.00001588
