ckpt_name,epoch,step,avg_loss,acc_mean,acc_median,acc_std,lr,huber_loss_delta
ckpt_e2_s51000.safetensors,2,51000,11.053477,3.345235,1.211819,5.095936,0.00002876,37.776606
ckpt_e2_s52000.safetensors,2,52000,11.035674,3.360463,1.231215,5.100435,0.00002871,37.776606
ckpt_e2_s53000.safetensors,2,53000,11.024958,3.284021,1.162824,5.115712,0.00002866,37.776606
ckpt_e2_s54000.safetensors,2,54000,11.023744,3.321549,1.197959,5.108300,0.00002861,37.776606
ckpt_e2_s55000.safetensors,2,55000,10.997511,3.341679,1.191923,5.115281,0.00002856,37.776606
ckpt_e2_s56000.safetensors,2,56000,10.996027,3.319352,1.190913,5.104533,0.00002851,37.776606
ckpt_e2_s57000.safetensors,2,57000,10.974488,3.285244,1.178396,5.095948,0.00002845,37.776606
ckpt_e2_s58000.safetensors,2,58000,10.973823,3.344864,1.223018,5.097897,0.00002840,37.776606
ckpt_e2_s59000.safetensors,2,59000,10.964724,3.285317,1.149192,5.118339,0.00002835,37.776606
ckpt_e2_s60000.safetensors,2,60000,10.951494,3.279598,1.158918,5.114784,0.00002829,37.776606
ckpt_e2_s61000.safetensors,2,61000,10.943006,3.260614,1.126830,5.124527,0.00002823,37.776606
ckpt_e2_s62000.safetensors,2,62000,10.940077,3.301429,1.145821,5.119032,0.00002818,37.776606
ckpt_e2_s63000.safetensors,2,63000,10.927009,3.278567,1.158475,5.112042,0.00002812,37.776606
ckpt_e2_s64000.safetensors,2,64000,10.922834,3.358146,1.247434,5.084544,0.00002806,37.776606
ckpt_e2_s65000.safetensors,2,65000,10.911649,3.297887,1.167799,5.111209,0.00002800,37.776606
ckpt_e2_s66000.safetensors,2,66000,10.903991,3.302685,1.182345,5.104815,0.00002794,37.776606
ckpt_e2_s67000.safetensors,2,67000,10.895025,3.282644,1.152952,5.112469,0.00002788,37.776606
ckpt_e2_s68000.safetensors,2,68000,10.886818,3.271188,1.154884,5.115384,0.00002782,37.776606
ckpt_e2_s69000.safetensors,2,69000,10.877639,3.303048,1.181799,5.102527,0.00002775,37.776606
ckpt_e2_s70000.safetensors,2,70000,10.872197,3.361902,1.205838,5.097589,0.00002769,37.776606
ckpt_e2_s71000.safetensors,2,71000,10.868249,3.256540,1.121502,5.122593,0.00002763,37.776606
ckpt_e2_s72000.safetensors,2,72000,10.853017,3.253992,1.123177,5.120024,0.00002756,37.776606
ckpt_e2_s73000.safetensors,2,73000,10.848812,3.259101,1.156565,5.110302,0.00002749,37.776606
ckpt_e2_s74000.safetensors,2,74000,10.842324,3.253689,1.144256,5.112697,0.00002743,37.776606
ckpt_e3_s75000.safetensors,3,75000,14.960580,3.275176,1.189411,5.078527,0.00002736,37.776606
ckpt_e3_s76000.safetensors,3,76000,15.121387,3.189252,1.115945,5.096681,0.00002729,37.776606
ckpt_e3_s77000.safetensors,3,77000,14.988159,3.240034,1.181921,5.081829,0.00002722,37.776606
ckpt_e3_s78000.safetensors,3,78000,14.988011,3.200441,1.112201,5.103683,0.00002715,37.776606
ckpt_e3_s79000.safetensors,3,79000,14.984543,3.222407,1.149388,5.082391,0.00002708,37.776606
ckpt_e3_s80000.safetensors,3,80000,14.956535,3.223709,1.157068,5.082918,0.00002701,37.776606
ckpt_e3_s81000.safetensors,3,81000,14.918783,3.190983,1.108185,5.099656,0.00002694,37.776606
ckpt_e3_s82000.safetensors,3,82000,14.897511,3.174456,1.056484,5.113355,0.00002686,37.776606
ckpt_e3_s83000.safetensors,3,83000,14.908759,3.175205,1.077283,5.104200,0.00002679,37.776606
ckpt_e3_s84000.safetensors,3,84000,14.907984,3.226900,1.150051,5.088396,0.00002672,37.776606
ckpt_e3_s85000.safetensors,3,85000,14.889349,3.228355,1.128889,5.089988,0.00002664,37.776606
ckpt_e3_s86000.safetensors,3,86000,14.855514,3.165742,1.077630,5.111692,0.00002656,37.776606
ckpt_e3_s87000.safetensors,3,87000,14.847873,3.163173,1.070258,5.110918,0.00002649,37.776606
ckpt_e3_s88000.safetensors,3,88000,14.837804,3.189254,1.090792,5.096295,0.00002641,37.776606
ckpt_e3_s89000.safetensors,3,89000,14.828814,3.189465,1.118916,5.096604,0.00002633,37.776606
ckpt_e3_s90000.safetensors,3,90000,14.815726,3.198460,1.111307,5.092780,0.00002625,37.776606
ckpt_e3_s91000.safetensors,3,91000,14.814076,3.221505,1.141666,5.086955,0.00002617,37.776606
ckpt_e3_s92000.safetensors,3,92000,14.801220,3.170254,1.080652,5.106628,0.00002609,37.776606
ckpt_e3_s93000.safetensors,3,93000,14.794417,3.183845,1.108028,5.101579,0.00002601,37.776606
ckpt_e3_s94000.safetensors,3,94000,14.780631,3.184399,1.100534,5.099780,0.00002593,37.776606
ckpt_e3_s95000.safetensors,3,95000,14.778333,3.217858,1.118272,5.089196,0.00002585,37.776606
ckpt_e3_s96000.safetensors,3,96000,14.770614,3.165404,1.091567,5.101569,0.00002576,37.776606
ckpt_e3_s97000.safetensors,3,97000,14.768590,3.152965,1.066503,5.113926,0.00002568,37.776606
ckpt_e3_s98000.safetensors,3,98000,14.760868,3.171346,1.103051,5.100379,0.00002560,37.776606
ckpt_e3_s99000.safetensors,3,99000,14.748518,3.159790,1.079015,5.099395,0.00002551,37.776606
ckpt_e3_s100000.safetensors,3,100000,14.740210,3.143818,1.047240,5.115553,0.00002543,37.776606
ckpt_e3_s101000.safetensors,3,101000,14.738616,3.167610,1.067235,5.106422,0.00002534,37.776606
ckpt_e3_s102000.safetensors,3,102000,14.733958,3.140592,1.048519,5.115056,0.00002525,37.776606
ckpt_e3_s103000.safetensors,3,103000,14.728720,3.163450,1.077962,5.106063,0.00002516,37.776606
ckpt_e3_s104000.safetensors,3,104000,14.717398,3.145414,1.039527,5.113180,0.00002508,37.776606
ckpt_e3_s105000.safetensors,3,105000,14.709883,3.159352,1.072710,5.104315,0.00002499,37.776606
ckpt_e3_s106000.safetensors,3,106000,14.711462,3.114636,1.025154,5.121425,0.00002490,37.776606
ckpt_e3_s107000.safetensors,3,107000,14.702370,3.110407,1.019095,5.126266,0.00002481,37.776606
ckpt_e3_s108000.safetensors,3,108000,14.694182,3.147550,1.060099,5.107916,0.00002472,37.776606
ckpt_e3_s109000.safetensors,3,109000,14.688234,3.188693,1.084804,5.103966,0.00002463,37.776606
ckpt_e3_s110000.safetensors,3,110000,14.683955,3.121751,1.028787,5.122012,0.00002453,37.776606
ckpt_e3_s111000.safetensors,3,111000,14.676663,3.172566,1.098402,5.100958,0.00002444,37.776606
ckpt_e4_s112000.safetensors,4,112000,12.530568,3.115362,1.021107,5.121865,0.00002435,37.776606
ckpt_e4_s113000.safetensors,4,113000,12.550805,3.121492,1.021863,5.114870,0.00002426,37.776606
ckpt_e4_s114000.safetensors,4,114000,12.464573,3.174698,1.061126,5.104160,0.00002416,37.776606
ckpt_e4_s115000.safetensors,4,115000,12.525240,3.134307,1.016726,5.116133,0.00002407,37.776606
ckpt_e4_s116000.safetensors,4,116000,12.545074,3.176352,1.083393,5.099392,0.00002397,37.776606
ckpt_e4_s117000.safetensors,4,117000,12.502263,3.194296,1.105650,5.093699,0.00002388,37.776606
ckpt_e4_s118000.safetensors,4,118000,12.484379,3.117583,1.006816,5.116942,0.00002378,37.776606
ckpt_e4_s119000.safetensors,4,119000,12.481022,3.158748,1.072427,5.100943,0.00002368,37.776606
ckpt_e4_s120000.safetensors,4,120000,12.472994,3.119794,1.011139,5.118340,0.00002358,37.776606
ckpt_e4_s121000.safetensors,4,121000,12.474202,3.119670,1.008739,5.118978,0.00002349,37.776606
ckpt_e4_s122000.safetensors,4,122000,12.457038,3.169333,1.097871,5.092545,0.00002339,37.776606
ckpt_e4_s123000.safetensors,4,123000,12.446883,3.135182,1.033650,5.116159,0.00002329,37.776606
ckpt_e4_s124000.safetensors,4,124000,12.438927,3.116968,1.006450,5.117237,0.00002319,37.776606
ckpt_e4_s125000.safetensors,4,125000,12.423751,3.101101,1.028442,5.116972,0.00002309,37.776606
ckpt_e4_s126000.safetensors,4,126000,12.427878,3.076654,0.980296,5.126625,0.00002299,37.776606
ckpt_e4_s127000.safetensors,4,127000,12.419301,3.138831,1.040003,5.104732,0.00002289,37.776606
ckpt_e4_s128000.safetensors,4,128000,12.411258,3.086613,0.986983,5.126569,0.00002279,37.776606
ckpt_e4_s129000.safetensors,4,129000,12.400611,3.138000,1.036507,5.109147,0.00002269,37.776606
ckpt_e4_s130000.safetensors,4,130000,12.399195,3.124425,1.032897,5.111072,0.00002258,37.776606
ckpt_e4_s131000.safetensors,4,131000,12.394202,3.137390,1.037189,5.114244,0.00002248,37.776606
ckpt_e4_s132000.safetensors,4,132000,12.380261,3.126878,1.028386,5.115755,0.00002238,37.776606
ckpt_e4_s133000.safetensors,4,133000,12.380861,3.105515,1.003711,5.117410,0.00002228,37.776606
ckpt_e4_s134000.safetensors,4,134000,12.375616,3.102045,1.000137,5.119237,0.00002217,37.776606
ckpt_e4_s135000.safetensors,4,135000,12.371450,3.154944,1.060160,5.102704,0.00002207,37.776606
ckpt_e4_s136000.safetensors,4,136000,12.358880,3.126179,1.020558,5.110080,0.00002196,37.776606
ckpt_e4_s137000.safetensors,4,137000,12.358129,3.091452,0.975121,5.125566,0.00002186,37.776606
ckpt_e4_s138000.safetensors,4,138000,12.356979,3.110269,1.023355,5.112173,0.00002175,37.776606
ckpt_e4_s139000.safetensors,4,139000,12.345966,3.102124,0.995299,5.125914,0.00002165,37.776606
ckpt_e4_s140000.safetensors,4,140000,12.342057,3.152918,1.054412,5.106196,0.00002154,37.776606
ckpt_e4_s141000.safetensors,4,141000,12.338997,3.151312,1.074265,5.095943,0.00002143,37.776606
ckpt_e4_s142000.safetensors,4,142000,12.333568,3.143684,1.061280,5.106046,0.00002133,37.776606
ckpt_e4_s143000.safetensors,4,143000,12.327767,3.089649,0.975993,5.130737,0.00002122,37.776606
ckpt_e4_s144000.safetensors,4,144000,12.329738,3.159445,1.051232,5.102356,0.00002111,37.776606
ckpt_e4_s145000.safetensors,4,145000,12.319837,3.068149,0.961605,5.131321,0.00002100,37.776606
ckpt_e4_s146000.safetensors,4,146000,12.315328,3.122722,1.031411,5.112199,0.00002090,37.776606
ckpt_e4_s147000.safetensors,4,147000,12.311616,3.125626,1.019753,5.121312,0.00002079,37.776606
ckpt_e4_s148000.safetensors,4,148000,12.306073,3.089618,1.006822,5.123845,0.00002068,37.776606
ckpt_e5_s149000.safetensors,5,149000,17.441551,3.143623,1.071333,5.093762,0.00002057,37.776606
ckpt_e5_s150000.safetensors,5,150000,17.300805,3.069673,0.984293,5.108098,0.00002046,37.776606
ckpt_e5_s151000.safetensors,5,151000,17.278040,3.109594,1.027634,5.104992,0.00002035,37.776606
ckpt_e5_s152000.safetensors,5,152000,17.280818,3.036986,0.937336,5.127668,0.00002024,37.776606
ckpt_e5_s153000.safetensors,5,153000,17.252762,3.101598,1.039786,5.099555,0.00002013,37.776606
ckpt_e5_s154000.safetensors,5,154000,17.261397,3.093772,0.992570,5.108129,0.00002002,37.776606
ckpt_e5_s155000.safetensors,5,155000,17.221753,3.073413,0.989532,5.111667,0.00001991,37.776606
ckpt_e5_s156000.safetensors,5,156000,17.232334,3.083067,0.984698,5.120996,0.00001980,37.776606
ckpt_e5_s157000.safetensors,5,157000,17.209932,3.060702,0.966546,5.114354,0.00001969,37.776606
ckpt_e5_s158000.safetensors,5,158000,17.217549,3.109714,1.041649,5.101887,0.00001957,37.776606
ckpt_e5_s159000.safetensors,5,159000,17.195052,3.089175,1.005653,5.107107,0.00001946,37.776606
ckpt_e5_s160000.safetensors,5,160000,17.180626,3.035401,0.955074,5.124455,0.00001935,37.776606
ckpt_e5_s161000.safetensors,5,161000,17.167473,3.113305,1.015560,5.113867,0.00001924,37.776606
ckpt_e5_s162000.safetensors,5,162000,17.180759,3.034312,0.941163,5.127317,0.00001913,37.776606
ckpt_e5_s163000.safetensors,5,163000,17.160758,3.077923,1.003476,5.109017,0.00001901,37.776606
ckpt_e5_s164000.safetensors,5,164000,17.162369,3.065599,0.974734,5.118516,0.00001890,37.776606
ckpt_e5_s165000.safetensors,5,165000,17.142671,3.053479,0.962622,5.122993,0.00001879,37.776606
ckpt_e5_s166000.safetensors,5,166000,17.141266,3.041125,0.943873,5.131093,0.00001867,37.776606
ckpt_e5_s167000.safetensors,5,167000,17.132297,3.038177,0.947744,5.128915,0.00001856,37.776606
ckpt_e5_s168000.safetensors,5,168000,17.137468,3.049137,0.962954,5.121741,0.00001845,37.776606
ckpt_e5_s169000.safetensors,5,169000,17.120437,3.049068,0.949274,5.129590,0.00001833,37.776606
ckpt_e5_s170000.safetensors,5,170000,17.119456,3.036449,0.938857,5.128635,0.00001822,37.776606
ckpt_e5_s171000.safetensors,5,171000,17.111584,3.094066,1.006119,5.111727,0.00001811,37.776606
ckpt_e5_s172000.safetensors,5,172000,17.107670,3.055158,0.977986,5.119028,0.00001799,37.776606
ckpt_e5_s173000.safetensors,5,173000,17.100093,3.060097,0.930673,5.141370,0.00001788,37.776606
ckpt_e5_s174000.safetensors,5,174000,17.095385,3.068962,0.980463,5.118783,0.00001777,37.776606
ckpt_e5_s175000.safetensors,5,175000,17.092231,3.067828,0.971472,5.126534,0.00001765,37.776606
ckpt_e5_s176000.safetensors,5,176000,17.083246,3.079183,0.967347,5.118516,0.00001754,37.776606
ckpt_e5_s177000.safetensors,5,177000,17.086712,3.038397,0.942758,5.127328,0.00001742,37.776606
ckpt_e5_s178000.safetensors,5,178000,17.079207,3.067041,0.966831,5.124771,0.00001731,37.776606
ckpt_e5_s179000.safetensors,5,179000,17.067552,3.054265,0.956310,5.124076,0.00001719,37.776606
ckpt_e5_s180000.safetensors,5,180000,17.065246,3.060036,0.965121,5.123192,0.00001708,37.776606
ckpt_e5_s181000.safetensors,5,181000,17.062663,3.012362,0.893247,5.143402,0.00001696,37.776606
ckpt_e5_s182000.safetensors,5,182000,17.052640,3.052086,0.947132,5.127833,0.00001685,37.776606
ckpt_e5_s183000.safetensors,5,183000,17.054538,3.033501,0.927390,5.129777,0.00001674,37.776606
ckpt_e5_s184000.safetensors,5,184000,17.046275,3.094640,1.005037,5.118363,0.00001662,37.776606
ckpt_e5_s185000.safetensors,5,185000,17.045793,3.024395,0.918110,5.136794,0.00001651,37.776606
ckpt_e6_s186000.safetensors,6,186000,15.331882,3.063789,0.996822,5.107018,0.00001639,37.776606
ckpt_e6_s187000.safetensors,6,187000,15.217588,3.031783,0.953718,5.113199,0.00001628,37.776606
ckpt_e6_s188000.safetensors,6,188000,15.225148,3.014073,0.941696,5.113627,0.00001616,37.776606
ckpt_e6_s189000.safetensors,6,189000,15.168614,3.013250,0.937406,5.117190,0.00001605,37.776606
ckpt_e6_s190000.safetensors,6,190000,15.090223,3.019969,0.941115,5.112589,0.00001593,37.776606
ckpt_e6_s191000.safetensors,6,191000,15.146353,3.034689,0.962360,5.108954,0.00001582,37.776606
ckpt_e6_s192000.safetensors,6,192000,15.113403,3.011890,0.930013,5.116393,0.00001570,37.776606
ckpt_e6_s193000.safetensors,6,193000,15.099429,3.024699,0.942416,5.114707,0.00001559,37.776606
ckpt_e6_s194000.safetensors,6,194000,15.067347,3.041365,0.961713,5.105077,0.00001547,37.776606
ckpt_e6_s195000.safetensors,6,195000,15.076093,2.984155,0.902535,5.127409,0.00001536,37.776606
ckpt_e6_s196000.safetensors,6,196000,15.060179,2.982510,0.895931,5.129813,0.00001525,37.776606
ckpt_e6_s197000.safetensors,6,197000,15.073930,2.988042,0.901146,5.125200,0.00001513,37.776606
ckpt_e6_s198000.safetensors,6,198000,15.077508,3.000358,0.908991,5.120465,0.00001502,37.776606
ckpt_e6_s199000.safetensors,6,199000,15.058590,3.004293,0.933801,5.119492,0.00001490,37.776606
ckpt_e6_s200000.safetensors,6,200000,15.037326,2.992242,0.907101,5.126623,0.00001479,37.776606
ckpt_e6_s201000.safetensors,6,201000,15.035779,3.002003,0.907672,5.124363,0.00001468,37.776606
ckpt_e6_s202000.safetensors,6,202000,15.031108,3.011579,0.933124,5.118199,0.00001456,37.776606
ckpt_e6_s203000.safetensors,6,203000,15.021764,2.994638,0.902297,5.125352,0.00001445,37.776606
ckpt_e6_s204000.safetensors,6,204000,15.013541,3.008944,0.932448,5.121722,0.00001434,37.776606
ckpt_e6_s205000.safetensors,6,205000,15.019975,3.034046,0.960294,5.116185,0.00001422,37.776606
ckpt_e6_s206000.safetensors,6,206000,15.006364,3.022001,0.950880,5.115827,0.00001411,37.776606
ckpt_e6_s207000.safetensors,6,207000,14.998974,2.993300,0.909210,5.127001,0.00001400,37.776606
ckpt_e6_s208000.safetensors,6,208000,14.994928,2.981772,0.886243,5.135168,0.00001389,37.776606
ckpt_e6_s209000.safetensors,6,209000,14.993066,3.006119,0.926703,5.123034,0.00001377,37.776606
ckpt_e6_s210000.safetensors,6,210000,14.972404,2.992189,0.896055,5.131249,0.00001366,37.776606
ckpt_e6_s211000.safetensors,6,211000,14.981262,3.000991,0.904268,5.129896,0.00001355,37.776606
ckpt_e6_s212000.safetensors,6,212000,14.970178,3.019666,0.938541,5.126042,0.00001344,37.776606
ckpt_e6_s213000.safetensors,6,213000,14.963146,3.004371,0.928588,5.126709,0.00001333,37.776606
ckpt_e6_s214000.safetensors,6,214000,14.963509,3.003466,0.915295,5.125891,0.00001321,37.776606
ckpt_e6_s215000.safetensors,6,215000,14.958853,2.976360,0.868721,5.135270,0.00001310,37.776606
ckpt_e6_s216000.safetensors,6,216000,14.952715,2.999055,0.904468,5.125623,0.00001299,37.776606
ckpt_e6_s217000.safetensors,6,217000,14.941306,2.998940,0.911548,5.131601,0.00001288,37.776606
ckpt_e6_s218000.safetensors,6,218000,14.948192,3.033633,0.938532,5.123852,0.00001277,37.776606
ckpt_e6_s219000.safetensors,6,219000,14.932996,3.012835,0.937323,5.124503,0.00001266,37.776606
ckpt_e6_s220000.safetensors,6,220000,14.933991,2.998069,0.897807,5.130182,0.00001255,37.776606
ckpt_e6_s221000.safetensors,6,221000,14.926453,2.971921,0.875643,5.142090,0.00001244,37.776606
ckpt_e6_s222000.safetensors,6,222000,14.920621,3.002383,0.914177,5.131519,0.00001233,37.776606
ckpt_e7_s223000.safetensors,7,223000,13.561877,2.974597,0.878881,5.133386,0.00001222,37.776606
ckpt_e7_s224000.safetensors,7,224000,13.557017,3.002668,0.928713,5.117370,0.00001212,37.776606
ckpt_e7_s225000.safetensors,7,225000,13.571440,3.009860,0.929427,5.114039,0.00001201,37.776606
ckpt_e7_s226000.safetensors,7,226000,13.579560,3.000849,0.922581,5.116731,0.00001190,37.776606
ckpt_e7_s227000.safetensors,7,227000,13.522628,2.970258,0.888291,5.125954,0.00001179,37.776606
ckpt_e7_s228000.safetensors,7,228000,13.527812,2.980220,0.883342,5.126986,0.00001168,37.776606
ckpt_e7_s229000.safetensors,7,229000,13.511043,2.983185,0.889290,5.129426,0.00001158,37.776606
ckpt_e7_s230000.safetensors,7,230000,13.509855,3.020707,0.934978,5.107804,0.00001147,37.776606
ckpt_e7_s231000.safetensors,7,231000,13.505858,2.972290,0.885284,5.124090,0.00001136,37.776606
ckpt_e7_s232000.safetensors,7,232000,13.486034,2.996899,0.915325,5.118681,0.00001126,37.776606
ckpt_e7_s233000.safetensors,7,233000,13.496306,3.012874,0.941571,5.110595,0.00001115,37.776606
ckpt_e7_s234000.safetensors,7,234000,13.483812,2.983956,0.892168,5.123456,0.00001105,37.776606
ckpt_e7_s235000.safetensors,7,235000,13.469256,2.954394,0.858353,5.129666,0.00001094,37.776606
ckpt_e7_s236000.safetensors,7,236000,13.467686,2.982735,0.916344,5.118726,0.00001084,37.776606
ckpt_e7_s237000.safetensors,7,237000,13.455403,2.984041,0.888390,5.123828,0.00001073,37.776606
ckpt_e7_s238000.safetensors,7,238000,13.452089,3.004568,0.929289,5.112328,0.00001063,37.776606
ckpt_e7_s239000.safetensors,7,239000,13.452110,2.950858,0.861199,5.128339,0.00001053,37.776606
ckpt_e7_s240000.safetensors,7,240000,13.446203,2.966493,0.871739,5.132290,0.00001043,37.776606
ckpt_e7_s241000.safetensors,7,241000,13.430897,3.024807,0.965427,5.102992,0.00001032,37.776606
ckpt_e7_s242000.safetensors,7,242000,13.423224,2.998452,0.908744,5.112416,0.00001022,37.776606
ckpt_e7_s243000.safetensors,7,243000,13.418738,2.995161,0.921109,5.118011,0.00001012,37.776606
ckpt_e7_s244000.safetensors,7,244000,13.414287,3.011449,0.927710,5.112802,0.00001002,37.776606
ckpt_e7_s245000.safetensors,7,245000,13.412664,2.972139,0.884778,5.126243,0.00000992,37.776606
ckpt_e7_s246000.safetensors,7,246000,13.413059,2.975493,0.900410,5.122071,0.00000982,37.776606
ckpt_e7_s247000.safetensors,7,247000,13.405763,2.997554,0.918337,5.113028,0.00000972,37.776606
ckpt_e7_s248000.safetensors,7,248000,13.404687,2.960695,0.873502,5.129086,0.00000962,37.776606
ckpt_e7_s249000.safetensors,7,249000,13.400586,2.940662,0.837795,5.137218,0.00000952,37.776606
ckpt_e7_s250000.safetensors,7,250000,13.387498,2.967467,0.874452,5.128662,0.00000943,37.776606
ckpt_e7_s251000.safetensors,7,251000,13.379970,2.999399,0.921191,5.110781,0.00000933,37.776606
ckpt_e7_s252000.safetensors,7,252000,13.378416,2.949852,0.853546,5.132155,0.00000923,37.776606
ckpt_e7_s253000.safetensors,7,253000,13.373010,2.953636,0.865979,5.127000,0.00000913,37.776606
ckpt_e7_s254000.safetensors,7,254000,13.372876,2.971905,0.876241,5.125394,0.00000904,37.776606
ckpt_e7_s255000.safetensors,7,255000,13.369398,2.976713,0.900138,5.119269,0.00000894,37.776606
ckpt_e7_s256000.safetensors,7,256000,13.360366,2.958995,0.860030,5.125805,0.00000885,37.776606
ckpt_e7_s257000.safetensors,7,257000,13.359174,2.981276,0.890641,5.123066,0.00000875,37.776606
ckpt_e7_s258000.safetensors,7,258000,13.356386,2.939456,0.837736,5.135287,0.00000866,37.776606
ckpt_e7_s259000.safetensors,7,259000,13.350710,2.974495,0.880874,5.125430,0.00000857,37.776606
ckpt_e8_s260000.safetensors,8,260000,11.811971,2.936084,0.852152,5.126790,0.00000848,37.776606
ckpt_e8_s261000.safetensors,8,261000,11.663975,2.928565,0.832150,5.129817,0.00000838,37.776606
ckpt_e8_s262000.safetensors,8,262000,11.752760,2.949157,0.860484,5.120688,0.00000829,37.776606
