ckpt_name,epoch,step,avg_loss,acc_mean,acc_median,acc_std,lr
ckpt_e2_s65000.safetensors,2,65000,14.546163,2.320438,0.990604,3.762662,0.00009882
ckpt_e2_s66000.safetensors,2,66000,14.534691,2.187127,0.812464,3.805412,0.00009878
ckpt_e2_s67000.safetensors,2,67000,14.515150,2.284285,0.909063,3.786449,0.00009875
ckpt_e2_s68000.safetensors,2,68000,14.496940,2.191451,0.835991,3.790790,0.00009871
ckpt_e2_s69000.safetensors,2,69000,14.479258,2.245232,0.879610,3.780289,0.00009867
ckpt_e2_s70000.safetensors,2,70000,14.463149,2.204038,0.840449,3.787092,0.00009863
ckpt_e2_s71000.safetensors,2,71000,14.439204,2.403677,1.028522,3.753584,0.00009859
ckpt_e2_s72000.safetensors,2,72000,14.429630,2.346094,0.983921,3.761757,0.00009855
ckpt_e2_s73000.safetensors,2,73000,14.412068,2.308458,0.962477,3.745253,0.00009851
ckpt_e2_s74000.safetensors,2,74000,14.394586,2.167968,0.815028,3.775400,0.00009847
ckpt_e3_s75000.safetensors,3,75000,14.022301,2.261951,0.928611,3.763467,0.00009843
ckpt_e3_s76000.safetensors,3,76000,14.083407,2.190109,0.836190,3.782303,0.00009839
ckpt_e3_s77000.safetensors,3,77000,14.046657,2.350710,0.951886,3.757985,0.00009834
ckpt_e3_s78000.safetensors,3,78000,14.026459,2.200600,0.834811,3.783125,0.00009830
ckpt_e3_s79000.safetensors,3,79000,13.996281,2.165812,0.794737,3.787713,0.00009826
ckpt_e3_s80000.safetensors,3,80000,13.950939,2.274072,0.873039,3.776422,0.00009821
ckpt_e3_s81000.safetensors,3,81000,13.968157,2.213496,0.873930,3.768448,0.00009817
ckpt_e3_s82000.safetensors,3,82000,13.947222,2.232900,0.888836,3.762385,0.00009812
ckpt_e3_s83000.safetensors,3,83000,13.936645,2.186542,0.850023,3.766093,0.00009808
ckpt_e3_s84000.safetensors,3,84000,13.904089,2.445606,1.073336,3.745938,0.00009803
ckpt_e3_s85000.safetensors,3,85000,13.910300,2.179774,0.800619,3.782214,0.00009798
ckpt_e3_s86000.safetensors,3,86000,13.890681,2.144163,0.780257,3.774279,0.00009794
ckpt_e3_s87000.safetensors,3,87000,13.888375,2.238512,0.907294,3.746379,0.00009789
ckpt_e3_s88000.safetensors,3,88000,13.878481,2.292853,0.941679,3.747641,0.00009784
ckpt_e3_s89000.safetensors,3,89000,13.872121,2.291952,0.905387,3.774796,0.00009779
ckpt_e3_s90000.safetensors,3,90000,13.861598,2.160026,0.806373,3.769110,0.00009774
ckpt_e3_s91000.safetensors,3,91000,13.851503,2.357330,1.060481,3.710552,0.00009769
ckpt_e3_s92000.safetensors,3,92000,13.834832,2.145593,0.794009,3.763837,0.00009764
ckpt_e3_s93000.safetensors,3,93000,13.827449,2.169830,0.811382,3.773655,0.00009759
ckpt_e3_s94000.safetensors,3,94000,13.808847,2.278440,0.911747,3.757617,0.00009754
ckpt_e3_s95000.safetensors,3,95000,13.807980,2.189835,0.835728,3.753656,0.00009749
ckpt_e3_s96000.safetensors,3,96000,13.798797,2.110992,0.757809,3.778706,0.00009743
ckpt_e3_s97000.safetensors,3,97000,13.791999,2.210527,0.883502,3.738667,0.00009738
ckpt_e3_s98000.safetensors,3,98000,13.771952,2.177930,0.832495,3.750444,0.00009733
ckpt_e3_s99000.safetensors,3,99000,13.771054,2.188026,0.814150,3.765121,0.00009727
ckpt_e3_s100000.safetensors,3,100000,13.759627,2.154824,0.813450,3.751038,0.00009722
ckpt_e3_s101000.safetensors,3,101000,13.755600,2.179979,0.848073,3.751520,0.00009716
ckpt_e3_s102000.safetensors,3,102000,13.744261,2.113841,0.750470,3.778813,0.00009711
ckpt_e3_s103000.safetensors,3,103000,13.733555,2.119353,0.778845,3.757633,0.00009705
ckpt_e3_s104000.safetensors,3,104000,13.730207,2.169753,0.832719,3.756481,0.00009699
ckpt_e3_s105000.safetensors,3,105000,13.718482,2.160537,0.807516,3.747390,0.00009694
ckpt_e3_s106000.safetensors,3,106000,13.711231,2.229893,0.897327,3.737893,0.00009688
ckpt_e3_s107000.safetensors,3,107000,13.706616,2.135792,0.750599,3.766742,0.00009682
ckpt_e3_s108000.safetensors,3,108000,13.701516,2.038984,0.688758,3.768518,0.00009676
ckpt_e3_s109000.safetensors,3,109000,13.688949,2.161960,0.784831,3.756160,0.00009670
ckpt_e3_s110000.safetensors,3,110000,13.676764,2.038105,0.678671,3.775739,0.00009664
ckpt_e3_s111000.safetensors,3,111000,13.672465,2.268592,0.934431,3.720960,0.00009658
ckpt_e4_s112000.safetensors,4,112000,13.057642,2.198045,0.860111,3.732647,0.00009652
ckpt_e4_s113000.safetensors,4,113000,13.154864,2.080678,0.717844,3.766816,0.00009646
ckpt_e4_s114000.safetensors,4,114000,13.038763,2.124073,0.802040,3.750159,0.00009639
ckpt_e4_s115000.safetensors,4,115000,13.014473,2.047657,0.643825,3.799161,0.00009633
ckpt_e4_s116000.safetensors,4,116000,13.000439,2.080683,0.742527,3.751267,0.00009627
ckpt_e4_s117000.safetensors,4,117000,12.993749,2.172290,0.812770,3.741664,0.00009621
ckpt_e4_s118000.safetensors,4,118000,12.981526,2.014855,0.663870,3.758563,0.00009614
ckpt_e4_s119000.safetensors,4,119000,12.974424,2.083053,0.761380,3.743082,0.00009608
ckpt_e4_s120000.safetensors,4,120000,12.974648,2.120548,0.790324,3.726894,0.00009601
ckpt_e4_s121000.safetensors,4,121000,12.959937,2.204923,0.838258,3.736582,0.00009595
ckpt_e4_s122000.safetensors,4,122000,12.934030,2.088756,0.764800,3.743015,0.00009588
ckpt_e4_s123000.safetensors,4,123000,12.945417,2.061771,0.702878,3.755788,0.00009581
ckpt_e4_s124000.safetensors,4,124000,12.925216,2.111709,0.759780,3.760859,0.00009574
ckpt_e4_s125000.safetensors,4,125000,12.928363,2.021753,0.665138,3.758183,0.00009568
ckpt_e4_s126000.safetensors,4,126000,12.922552,2.175950,0.822058,3.737142,0.00009561
ckpt_e4_s127000.safetensors,4,127000,12.926619,2.032547,0.676386,3.756599,0.00009554
ckpt_e4_s128000.safetensors,4,128000,12.915207,2.079408,0.754111,3.737979,0.00009547
ckpt_e4_s129000.safetensors,4,129000,12.907811,2.090137,0.755400,3.733294,0.00009540
ckpt_e4_s130000.safetensors,4,130000,12.900109,2.161057,0.828972,3.710875,0.00009533
ckpt_e4_s131000.safetensors,4,131000,12.889709,2.042443,0.709196,3.735676,0.00009526
ckpt_e4_s132000.safetensors,4,132000,12.886764,2.048315,0.702565,3.747320,0.00009519
ckpt_e4_s133000.safetensors,4,133000,12.876744,1.988356,0.652111,3.750217,0.00009512
ckpt_e4_s134000.safetensors,4,134000,12.871615,2.263834,0.897960,3.715963,0.00009504
ckpt_e4_s135000.safetensors,4,135000,12.865958,2.089871,0.710753,3.758148,0.00009497
ckpt_e4_s136000.safetensors,4,136000,12.866981,2.072855,0.711354,3.744378,0.00009490
ckpt_e4_s137000.safetensors,4,137000,12.854834,2.072914,0.758370,3.723175,0.00009482
ckpt_e4_s138000.safetensors,4,138000,12.842621,2.028503,0.666932,3.750659,0.00009475
ckpt_e4_s139000.safetensors,4,139000,12.848643,2.024401,0.663252,3.748756,0.00009467
ckpt_e4_s140000.safetensors,4,140000,12.839951,2.077564,0.726357,3.743842,0.00009460
ckpt_e4_s141000.safetensors,4,141000,12.832890,2.065897,0.713325,3.733453,0.00009452
ckpt_e4_s142000.safetensors,4,142000,12.825244,2.046945,0.694697,3.739105,0.00009445
ckpt_e4_s143000.safetensors,4,143000,12.819658,2.085119,0.764976,3.732744,0.00009437
ckpt_e4_s144000.safetensors,4,144000,12.817513,1.959111,0.603489,3.751801,0.00009429
ckpt_e4_s145000.safetensors,4,145000,12.815126,2.095655,0.756466,3.714074,0.00009421
ckpt_e4_s146000.safetensors,4,146000,12.805372,2.031940,0.682832,3.746343,0.00009414
ckpt_e4_s147000.safetensors,4,147000,12.799520,1.977999,0.603759,3.754681,0.00009406
ckpt_e4_s148000.safetensors,4,148000,12.794677,2.065992,0.716017,3.728594,0.00009398
ckpt_e5_s149000.safetensors,5,149000,12.842814,2.186335,0.905802,3.677393,0.00009390
ckpt_e5_s150000.safetensors,5,150000,12.658277,2.060988,0.731582,3.722512,0.00009382
ckpt_e5_s151000.safetensors,5,151000,12.643839,1.968754,0.596350,3.760560,0.00009374
ckpt_e5_s152000.safetensors,5,152000,12.678844,2.013339,0.673697,3.732919,0.00009366
ckpt_e5_s153000.safetensors,5,153000,12.676265,2.119118,0.763486,3.708634,0.00009357
ckpt_e5_s154000.safetensors,5,154000,12.670399,2.017035,0.678410,3.725049,0.00009349
ckpt_e5_s155000.safetensors,5,155000,12.655393,1.965929,0.598854,3.745978,0.00009341
ckpt_e5_s156000.safetensors,5,156000,12.650119,2.081825,0.716972,3.721361,0.00009333
ckpt_e5_s157000.safetensors,5,157000,12.645221,2.043226,0.730986,3.715334,0.00009324
ckpt_e5_s158000.safetensors,5,158000,12.645331,1.978932,0.654528,3.718071,0.00009316
ckpt_e5_s159000.safetensors,5,159000,12.622737,2.020903,0.688845,3.714365,0.00009307
ckpt_e5_s160000.safetensors,5,160000,12.619967,2.064019,0.727339,3.704414,0.00009299
ckpt_e5_s161000.safetensors,5,161000,12.624480,2.142443,0.823597,3.680220,0.00009290
ckpt_e5_s162000.safetensors,5,162000,12.612270,2.022855,0.683168,3.728342,0.00009282
ckpt_e5_s163000.safetensors,5,163000,12.602717,1.939815,0.577874,3.740486,0.00009273
ckpt_e5_s164000.safetensors,5,164000,12.600013,2.023844,0.683216,3.706260,0.00009264
ckpt_e5_s165000.safetensors,5,165000,12.590869,1.954265,0.600229,3.747157,0.00009256
ckpt_e5_s166000.safetensors,5,166000,12.591520,2.085836,0.764366,3.686003,0.00009247
ckpt_e5_s167000.safetensors,5,167000,12.594001,2.253257,0.919134,3.668213,0.00009238
ckpt_e5_s168000.safetensors,5,168000,12.564751,2.012102,0.677040,3.721610,0.00009229
ckpt_e5_s169000.safetensors,5,169000,12.558384,2.008163,0.655114,3.714056,0.00009220
ckpt_e5_s170000.safetensors,5,170000,12.560023,1.866950,0.508713,3.753624,0.00009211
ckpt_e5_s171000.safetensors,5,171000,12.552907,1.971793,0.659637,3.691394,0.00009202
ckpt_e5_s172000.safetensors,5,172000,12.548253,2.118023,0.763745,3.694676,0.00009193
ckpt_e5_s173000.safetensors,5,173000,12.542251,1.906437,0.558481,3.726310,0.00009184
ckpt_e5_s174000.safetensors,5,174000,12.532202,2.129206,0.801153,3.670857,0.00009175
ckpt_e5_s175000.safetensors,5,175000,12.537266,2.062001,0.757989,3.677908,0.00009165
ckpt_e5_s176000.safetensors,5,176000,12.525666,1.893884,0.528349,3.720484,0.00009156
ckpt_e5_s177000.safetensors,5,177000,12.519426,1.965564,0.623214,3.689701,0.00009147
ckpt_e5_s178000.safetensors,5,178000,12.512212,2.012949,0.677438,3.699827,0.00009138
ckpt_e5_s179000.safetensors,5,179000,12.508363,2.040366,0.717445,3.680806,0.00009128
ckpt_e5_s180000.safetensors,5,180000,12.503172,1.926273,0.572518,3.710190,0.00009119
ckpt_e5_s181000.safetensors,5,181000,12.503451,2.056552,0.726735,3.687646,0.00009109
ckpt_e5_s182000.safetensors,5,182000,12.490899,1.917749,0.570337,3.711484,0.00009100
ckpt_e5_s183000.safetensors,5,183000,12.493865,1.920349,0.573180,3.702989,0.00009090
ckpt_e5_s184000.safetensors,5,184000,12.483845,1.936742,0.596248,3.691718,0.00009081
ckpt_e5_s185000.safetensors,5,185000,12.476137,1.896628,0.544973,3.707945,0.00009071
ckpt_e6_s186000.safetensors,6,186000,12.818119,1.891859,0.537239,3.718160,0.00009061
ckpt_e6_s187000.safetensors,6,187000,12.837550,1.896383,0.540918,3.699262,0.00009051
ckpt_e6_s188000.safetensors,6,188000,12.740777,1.914471,0.565234,3.699102,0.00009042
ckpt_e6_s189000.safetensors,6,189000,12.722912,1.926862,0.567754,3.737849,0.00009032
ckpt_e6_s190000.safetensors,6,190000,12.720027,1.876873,0.530067,3.704572,0.00009022
ckpt_e6_s191000.safetensors,6,191000,12.678117,1.944142,0.630833,3.684904,0.00009012
ckpt_e6_s192000.safetensors,6,192000,12.670169,1.966007,0.645081,3.677142,0.00009002
ckpt_e6_s193000.safetensors,6,193000,12.655115,1.976571,0.663934,3.669443,0.00008992
ckpt_e6_s194000.safetensors,6,194000,12.643743,1.937124,0.619856,3.678078,0.00008982
ckpt_e6_s195000.safetensors,6,195000,12.632995,2.002495,0.681927,3.667856,0.00008972
ckpt_e6_s196000.safetensors,6,196000,12.633266,1.833443,0.490927,3.727450,0.00008962
ckpt_e6_s197000.safetensors,6,197000,12.627138,1.935692,0.620491,3.671013,0.00008951
ckpt_e6_s198000.safetensors,6,198000,12.626868,1.926160,0.606868,3.663989,0.00008941
ckpt_e6_s199000.safetensors,6,199000,12.603604,1.892753,0.557509,3.684844,0.00008931
ckpt_e6_s200000.safetensors,6,200000,12.601853,1.851324,0.488812,3.704973,0.00008921
ckpt_e6_s201000.safetensors,6,201000,12.598657,1.909693,0.575288,3.686688,0.00008910
ckpt_e6_s202000.safetensors,6,202000,12.599190,1.983961,0.652370,3.665748,0.00008900
ckpt_e6_s203000.safetensors,6,203000,12.580877,1.906618,0.577390,3.683975,0.00008889
ckpt_e6_s204000.safetensors,6,204000,12.566331,1.932925,0.648628,3.656661,0.00008879
ckpt_e6_s205000.safetensors,6,205000,12.572338,2.057751,0.725903,3.671031,0.00008868
ckpt_e6_s206000.safetensors,6,206000,12.556173,1.912785,0.592276,3.665657,0.00008858
ckpt_e6_s207000.safetensors,6,207000,12.554011,1.805662,0.473182,3.687889,0.00008847
ckpt_e6_s208000.safetensors,6,208000,12.536102,1.888800,0.549991,3.689140,0.00008836
ckpt_e6_s209000.safetensors,6,209000,12.534768,1.903965,0.568025,3.671811,0.00008826
ckpt_e6_s210000.safetensors,6,210000,12.539375,2.001940,0.688879,3.653421,0.00008815
ckpt_e6_s211000.safetensors,6,211000,12.533939,1.852120,0.538670,3.672596,0.00008804
ckpt_e6_s212000.safetensors,6,212000,12.517765,1.836337,0.516208,3.686447,0.00008793
ckpt_e6_s213000.safetensors,6,213000,12.516703,1.873750,0.548689,3.670084,0.00008782
ckpt_e6_s214000.safetensors,6,214000,12.510913,1.845217,0.531986,3.666869,0.00008772
ckpt_e6_s215000.safetensors,6,215000,12.507786,1.897165,0.573441,3.673304,0.00008761
ckpt_e6_s216000.safetensors,6,216000,12.499353,1.948095,0.607146,3.656484,0.00008750
ckpt_e6_s217000.safetensors,6,217000,12.493700,1.773521,0.449122,3.679111,0.00008739
ckpt_e6_s218000.safetensors,6,218000,12.486220,1.923076,0.616351,3.656229,0.00008728
ckpt_e6_s219000.safetensors,6,219000,12.474521,1.896828,0.533406,3.677043,0.00008716
ckpt_e6_s220000.safetensors,6,220000,12.476408,1.857398,0.484062,3.674096,0.00008705
ckpt_e6_s221000.safetensors,6,221000,12.471845,1.814390,0.481460,3.672190,0.00008694
ckpt_e6_s222000.safetensors,6,222000,12.464911,1.797024,0.463109,3.674689,0.00008683
ckpt_e7_s223000.safetensors,7,223000,12.017725,1.878067,0.541777,3.662572,0.00008672
ckpt_e7_s224000.safetensors,7,224000,12.027950,1.805076,0.477704,3.662195,0.00008660
ckpt_e7_s225000.safetensors,7,225000,12.040352,1.890320,0.579250,3.645354,0.00008649
ckpt_e7_s226000.safetensors,7,226000,11.930851,1.827526,0.499867,3.664892,0.00008637
ckpt_e7_s227000.safetensors,7,227000,11.915310,1.966437,0.706596,3.623218,0.00008626
ckpt_e7_s228000.safetensors,7,228000,11.908627,1.792015,0.451204,3.669570,0.00008615
ckpt_e7_s229000.safetensors,7,229000,11.926151,1.873194,0.558131,3.651427,0.00008603
ckpt_e7_s230000.safetensors,7,230000,11.914593,1.787742,0.469048,3.668457,0.00008592
ckpt_e7_s231000.safetensors,7,231000,11.914512,1.926149,0.606747,3.640106,0.00008580
ckpt_e7_s232000.safetensors,7,232000,11.890439,1.960277,0.645021,3.631443,0.00008568
ckpt_e7_s233000.safetensors,7,233000,11.899607,1.853840,0.530019,3.661524,0.00008557
ckpt_e7_s234000.safetensors,7,234000,11.897522,1.890967,0.590124,3.640234,0.00008545
ckpt_e7_s235000.safetensors,7,235000,11.889065,1.862790,0.527504,3.653438,0.00008533
ckpt_e7_s236000.safetensors,7,236000,11.866607,1.949132,0.643590,3.613677,0.00008521
ckpt_e7_s237000.safetensors,7,237000,11.870469,1.807390,0.505151,3.644818,0.00008510
ckpt_e7_s238000.safetensors,7,238000,11.870654,1.850806,0.530307,3.664113,0.00008498
ckpt_e7_s239000.safetensors,7,239000,11.853493,1.993995,0.694328,3.600310,0.00008486
ckpt_e7_s240000.safetensors,7,240000,11.845388,1.849740,0.528803,3.639503,0.00008474
ckpt_e7_s241000.safetensors,7,241000,11.837781,1.750378,0.426119,3.663708,0.00008462
ckpt_e7_s242000.safetensors,7,242000,11.835508,1.820197,0.510369,3.642376,0.00008450
ckpt_e7_s243000.safetensors,7,243000,11.832799,1.852766,0.537145,3.636356,0.00008438
ckpt_e7_s244000.safetensors,7,244000,11.830046,1.829766,0.513640,3.642943,0.00008426
ckpt_e7_s245000.safetensors,7,245000,11.822087,1.787602,0.467890,3.645416,0.00008414
ckpt_e7_s246000.safetensors,7,246000,11.817478,1.825853,0.521522,3.640423,0.00008402
ckpt_e7_s247000.safetensors,7,247000,11.811156,1.765143,0.451288,3.657371,0.00008389
ckpt_e7_s248000.safetensors,7,248000,11.812108,1.837080,0.507191,3.651976,0.00008377
ckpt_e7_s249000.safetensors,7,249000,11.806992,1.795883,0.477266,3.639877,0.00008365
ckpt_e7_s250000.safetensors,7,250000,11.793121,1.864432,0.547142,3.632567,0.00008353
ckpt_e7_s251000.safetensors,7,251000,11.792813,1.852398,0.567943,3.613981,0.00008340
ckpt_e7_s252000.safetensors,7,252000,11.788168,1.991616,0.657124,3.611047,0.00008328
ckpt_e7_s253000.safetensors,7,253000,11.782150,1.836485,0.514510,3.637965,0.00008315
ckpt_e7_s254000.safetensors,7,254000,11.772794,1.889145,0.555505,3.634068,0.00008303
ckpt_e7_s255000.safetensors,7,255000,11.774762,1.819920,0.485388,3.644656,0.00008291
ckpt_e7_s256000.safetensors,7,256000,11.772426,1.882158,0.565611,3.619452,0.00008278
ckpt_e7_s257000.safetensors,7,257000,11.767038,1.849004,0.528126,3.632609,0.00008266
ckpt_e7_s258000.safetensors,7,258000,11.758694,1.798127,0.490834,3.628137,0.00008253
ckpt_e7_s259000.safetensors,7,259000,11.755469,1.858027,0.532775,3.634959,0.00008240
ckpt_e8_s260000.safetensors,8,260000,11.771858,1.773411,0.463031,3.645205,0.00008228
ckpt_e8_s261000.safetensors,8,261000,11.743481,1.828954,0.526439,3.634109,0.00008215
ckpt_e8_s262000.safetensors,8,262000,11.744423,1.810121,0.507091,3.627958,0.00008202
ckpt_e8_s263000.safetensors,8,263000,11.727678,1.889721,0.597447,3.600175,0.00008190
ckpt_e8_s264000.safetensors,8,264000,11.706422,1.772644,0.449903,3.631452,0.00008177
ckpt_e8_s265000.safetensors,8,265000,11.721532,1.842190,0.515945,3.627736,0.00008164
ckpt_e8_s266000.safetensors,8,266000,11.703520,1.760077,0.446797,3.625495,0.00008151
ckpt_e8_s267000.safetensors,8,267000,11.702574,1.760634,0.420305,3.638500,0.00008138
ckpt_e8_s268000.safetensors,8,268000,11.693193,1.893637,0.497716,3.633174,0.00008125
ckpt_e8_s269000.safetensors,8,269000,11.682885,1.819681,0.501713,3.619754,0.00008112
ckpt_e8_s270000.safetensors,8,270000,11.656733,1.977412,0.716152,3.579447,0.00008099
ckpt_e8_s271000.safetensors,8,271000,11.664209,1.856962,0.527012,3.609659,0.00008086
ckpt_e8_s272000.safetensors,8,272000,11.664040,1.809706,0.500880,3.616899,0.00008073
ckpt_e8_s273000.safetensors,8,273000,11.675966,1.794585,0.488308,3.609024,0.00008060
ckpt_e8_s274000.safetensors,8,274000,11.659175,1.785482,0.495667,3.613511,0.00008047
ckpt_e8_s275000.safetensors,8,275000,11.655722,1.736531,0.415231,3.634003,0.00008034
ckpt_e8_s276000.safetensors,8,276000,11.644618,1.744911,0.425824,3.623664,0.00008021
ckpt_e8_s277000.safetensors,8,277000,11.655509,1.912997,0.620308,3.590329,0.00008008
ckpt_e8_s278000.safetensors,8,278000,11.633244,1.742906,0.414904,3.626115,0.00007994
ckpt_e8_s279000.safetensors,8,279000,11.626862,1.791293,0.476014,3.609609,0.00007981
ckpt_e8_s280000.safetensors,8,280000,11.624044,1.800851,0.483473,3.607612,0.00007968
ckpt_e8_s281000.safetensors,8,281000,11.624196,1.787478,0.459577,3.607713,0.00007954
ckpt_e8_s282000.safetensors,8,282000,11.614070,1.878479,0.600215,3.581579,0.00007941
ckpt_e8_s283000.safetensors,8,283000,11.613021,1.875172,0.584451,3.582770,0.00007928
ckpt_e8_s284000.safetensors,8,284000,11.600574,1.881963,0.627742,3.588627,0.00007914
ckpt_e8_s285000.safetensors,8,285000,11.597615,1.744820,0.423743,3.618150,0.00007901
ckpt_e8_s286000.safetensors,8,286000,11.602308,1.872121,0.547056,3.599476,0.00007887
ckpt_e8_s287000.safetensors,8,287000,11.592869,1.775574,0.445299,3.632117,0.00007874
ckpt_e8_s288000.safetensors,8,288000,11.589368,1.834281,0.578921,3.578711,0.00007860
ckpt_e8_s289000.safetensors,8,289000,11.583992,1.748762,0.435319,3.614973,0.00007847
ckpt_e8_s290000.safetensors,8,290000,11.581343,1.795658,0.501085,3.590417,0.00007833
