ckpt_name,epoch,step,avg_loss,acc_mean,acc_median,acc_std,lr
ckpt_e8_s288000.safetensors,8,288000,12.240253,1.883553,0.545160,3.745861,0.00007860
ckpt_e8_s289000.safetensors,8,289000,12.228701,1.887806,0.549677,3.736808,0.00007847
ckpt_e8_s290000.safetensors,8,290000,12.229269,1.877139,0.541180,3.740748,0.00007833
ckpt_e8_s291000.safetensors,8,291000,12.221578,1.979572,0.646143,3.710316,0.00007819
ckpt_e8_s292000.safetensors,8,292000,12.217297,1.887470,0.545873,3.735561,0.00007806
ckpt_e8_s293000.safetensors,8,293000,12.219754,1.905704,0.565214,3.728066,0.00007792
ckpt_e8_s294000.safetensors,8,294000,12.218513,1.863853,0.521134,3.738076,0.00007778
ckpt_e8_s295000.safetensors,8,295000,12.210688,1.941780,0.621739,3.706129,0.00007765
ckpt_e8_s296000.safetensors,8,296000,12.206811,1.880793,0.544885,3.730475,0.00007751
ckpt_e9_s297000.safetensors,9,297000,12.284351,1.916238,0.582301,3.721431,0.00007737
ckpt_e9_s298000.safetensors,9,298000,12.273448,1.906252,0.571141,3.737945,0.00007723
ckpt_e9_s299000.safetensors,9,299000,12.220303,1.877457,0.531129,3.734622,0.00007709
ckpt_e9_s300000.safetensors,9,300000,12.215849,1.851160,0.507011,3.738815,0.00007696
ckpt_e9_s301000.safetensors,9,301000,12.230226,1.946019,0.594764,3.716077,0.00007682
ckpt_e9_s302000.safetensors,9,302000,12.210567,1.897281,0.559289,3.743260,0.00007668
ckpt_e9_s303000.safetensors,9,303000,12.213983,1.897535,0.544782,3.724256,0.00007654
ckpt_e9_s304000.safetensors,9,304000,12.203747,1.825235,0.473960,3.741227,0.00007640
ckpt_e9_s305000.safetensors,9,305000,12.201939,2.102853,0.796331,3.668896,0.00007626
ckpt_e9_s306000.safetensors,9,306000,12.189857,1.904107,0.557193,3.720847,0.00007612
ckpt_e9_s307000.safetensors,9,307000,12.171994,1.929929,0.548851,3.744524,0.00007598
ckpt_e9_s308000.safetensors,9,308000,12.193736,1.905631,0.577872,3.710654,0.00007583
ckpt_e9_s309000.safetensors,9,309000,12.178460,1.861318,0.475738,3.752362,0.00007569
ckpt_e9_s310000.safetensors,9,310000,12.169195,1.861039,0.511970,3.732332,0.00007555
ckpt_e9_s311000.safetensors,9,311000,12.165168,1.835552,0.497783,3.742669,0.00007541
ckpt_e9_s312000.safetensors,9,312000,12.174589,1.829187,0.463414,3.742729,0.00007527
ckpt_e9_s313000.safetensors,9,313000,12.159410,1.834133,0.472536,3.742863,0.00007513
ckpt_e9_s314000.safetensors,9,314000,12.157612,1.816993,0.466447,3.727639,0.00007498
ckpt_e9_s315000.safetensors,9,315000,12.136221,1.908716,0.580252,3.704028,0.00007484
ckpt_e9_s316000.safetensors,9,316000,12.148915,1.853044,0.491845,3.733238,0.00007470
ckpt_e9_s317000.safetensors,9,317000,12.143623,1.800213,0.439443,3.738219,0.00007455
ckpt_e9_s318000.safetensors,9,318000,12.133379,1.864255,0.528435,3.721017,0.00007441
ckpt_e9_s319000.safetensors,9,319000,12.134191,1.820565,0.467224,3.727538,0.00007427
ckpt_e9_s320000.safetensors,9,320000,12.125899,1.861939,0.502118,3.734525,0.00007412
ckpt_e9_s321000.safetensors,9,321000,12.125435,1.815832,0.464386,3.722320,0.00007398
ckpt_e9_s322000.safetensors,9,322000,12.119191,1.850417,0.493484,3.727273,0.00007383
ckpt_e9_s323000.safetensors,9,323000,12.111775,1.896159,0.548489,3.716174,0.00007369
ckpt_e9_s324000.safetensors,9,324000,12.113978,1.870893,0.529589,3.722978,0.00007354
ckpt_e9_s325000.safetensors,9,325000,12.107729,1.817574,0.462304,3.724096,0.00007340
ckpt_e9_s326000.safetensors,9,326000,12.105859,1.978456,0.609859,3.698468,0.00007325
ckpt_e9_s327000.safetensors,9,327000,12.101576,1.848015,0.495541,3.727683,0.00007311
ckpt_e9_s328000.safetensors,9,328000,12.096599,1.797700,0.436910,3.730074,0.00007296
ckpt_e9_s329000.safetensors,9,329000,12.094406,1.798739,0.452903,3.726881,0.00007282
ckpt_e9_s330000.safetensors,9,330000,12.085555,1.859264,0.520963,3.709764,0.00007267
ckpt_e9_s331000.safetensors,9,331000,12.086776,1.907555,0.589928,3.691985,0.00007252
ckpt_e9_s332000.safetensors,9,332000,12.083446,1.824614,0.482080,3.728627,0.00007238
ckpt_e9_s333000.safetensors,9,333000,12.078150,1.825736,0.485375,3.708075,0.00007223
ckpt_e10_s334000.safetensors,10,334000,11.932716,1.779877,0.427593,3.720232,0.00007208
ckpt_e10_s335000.safetensors,10,335000,12.026776,1.783713,0.437420,3.719974,0.00007194
ckpt_e10_s336000.safetensors,10,336000,11.970701,1.835226,0.502420,3.700896,0.00007179
ckpt_e10_s337000.safetensors,10,337000,12.002315,1.816111,0.463709,3.719666,0.00007164
ckpt_e10_s338000.safetensors,10,338000,11.937757,1.804706,0.445845,3.720237,0.00007149
ckpt_e10_s339000.safetensors,10,339000,11.948663,1.892744,0.560022,3.696990,0.00007134
ckpt_e10_s340000.safetensors,10,340000,11.949067,1.761401,0.411006,3.721842,0.00007120
ckpt_e10_s341000.safetensors,10,341000,11.934941,1.911081,0.586321,3.679909,0.00007105
ckpt_e10_s342000.safetensors,10,342000,11.928108,1.807117,0.443578,3.715992,0.00007090
ckpt_e10_s343000.safetensors,10,343000,11.918509,1.796885,0.447960,3.719455,0.00007075
ckpt_e10_s344000.safetensors,10,344000,11.914112,1.764187,0.419614,3.713537,0.00007060
ckpt_e10_s345000.safetensors,10,345000,11.923696,1.769129,0.434177,3.713637,0.00007045
ckpt_e10_s346000.safetensors,10,346000,11.924173,1.810134,0.456627,3.714469,0.00007030
ckpt_e10_s347000.safetensors,10,347000,11.906328,1.834767,0.489665,3.692433,0.00007015
ckpt_e10_s348000.safetensors,10,348000,11.914422,1.794117,0.433934,3.713014,0.00007000
ckpt_e10_s349000.safetensors,10,349000,11.904145,1.752516,0.400456,3.715276,0.00006985
ckpt_e10_s350000.safetensors,10,350000,11.910178,1.845211,0.528192,3.684587,0.00006970
ckpt_e10_s351000.safetensors,10,351000,11.892118,1.908127,0.623797,3.670552,0.00006955
ckpt_e11_s352000.safetensors,11,352000,11.734473,1.774582,0.433033,3.707525,0.00006940
ckpt_e11_s353000.safetensors,11,353000,11.822075,1.837692,0.513789,3.684618,0.00006925
ckpt_e11_s354000.safetensors,11,354000,11.788716,1.875727,0.521533,3.695751,0.00006910
ckpt_e11_s355000.safetensors,11,355000,11.809669,1.856757,0.505490,3.696131,0.00006895
ckpt_e11_s356000.safetensors,11,356000,11.785082,1.863647,0.502496,3.695249,0.00006879
ckpt_e11_s357000.safetensors,11,357000,11.781922,1.871327,0.524685,3.681049,0.00006864
ckpt_e11_s358000.safetensors,11,358000,11.780719,1.782809,0.421290,3.711148,0.00006849
ckpt_e11_s359000.safetensors,11,359000,11.781647,1.768189,0.426330,3.701004,0.00006834
ckpt_e11_s360000.safetensors,11,360000,11.763859,1.733528,0.388592,3.708348,0.00006819
ckpt_e11_s361000.safetensors,11,361000,11.764620,1.762607,0.408052,3.712920,0.00006803
ckpt_e11_s362000.safetensors,11,362000,11.773281,1.756395,0.413045,3.694852,0.00006788
ckpt_e11_s363000.safetensors,11,363000,11.758742,1.806042,0.436621,3.702987,0.00006773
ckpt_e11_s364000.safetensors,11,364000,11.747593,1.807592,0.431520,3.706769,0.00006758
ckpt_e11_s365000.safetensors,11,365000,11.752629,1.761694,0.414681,3.700400,0.00006742
ckpt_e11_s366000.safetensors,11,366000,11.741219,1.752938,0.382171,3.712951,0.00006727
ckpt_e11_s367000.safetensors,11,367000,11.740273,1.817841,0.474292,3.689307,0.00006712
ckpt_e11_s368000.safetensors,11,368000,11.739422,1.990715,0.705946,3.619554,0.00006696
ckpt_e11_s369000.safetensors,11,369000,11.719818,1.858069,0.527400,3.678721,0.00006681
ckpt_e11_s370000.safetensors,11,370000,11.730382,1.832353,0.492517,3.681473,0.00006666
ckpt_e11_s371000.safetensors,11,371000,11.722909,1.761645,0.406211,3.695089,0.00006650
ckpt_e11_s372000.safetensors,11,372000,11.713157,1.735848,0.386781,3.691287,0.00006635
ckpt_e11_s373000.safetensors,11,373000,11.714281,1.761748,0.426736,3.699410,0.00006619
ckpt_e11_s374000.safetensors,11,374000,11.709646,1.784078,0.465375,3.679202,0.00006604
ckpt_e11_s375000.safetensors,11,375000,11.708785,1.760772,0.427383,3.685370,0.00006589
ckpt_e11_s376000.safetensors,11,376000,11.700047,1.764591,0.438191,3.680655,0.00006573
ckpt_e11_s377000.safetensors,11,377000,11.700133,1.803893,0.482366,3.668688,0.00006558
ckpt_e11_s378000.safetensors,11,378000,11.689439,1.743129,0.410396,3.680849,0.00006542
ckpt_e11_s379000.safetensors,11,379000,11.683402,1.773522,0.450108,3.672491,0.00006527
ckpt_e11_s380000.safetensors,11,380000,11.687696,1.740517,0.405520,3.684932,0.00006511
ckpt_e11_s381000.safetensors,11,381000,11.679275,1.835502,0.512507,3.661608,0.00006496
ckpt_e11_s382000.safetensors,11,382000,11.671285,1.777893,0.463898,3.664503,0.00006480
ckpt_e11_s383000.safetensors,11,383000,11.671268,1.758367,0.399892,3.683513,0.00006464
ckpt_e11_s384000.safetensors,11,384000,11.666777,1.780767,0.441694,3.668468,0.00006449
ckpt_e11_s385000.safetensors,11,385000,11.658893,1.831939,0.511305,3.655542,0.00006433
ckpt_e11_s386000.safetensors,11,386000,11.659926,1.761069,0.449597,3.662915,0.00006418
ckpt_e11_s387000.safetensors,11,387000,11.654139,1.708100,0.380177,3.665901,0.00006402
ckpt_e11_s388000.safetensors,11,388000,11.651358,1.787974,0.448422,3.657325,0.00006387
ckpt_e12_s389000.safetensors,12,389000,11.353080,1.719825,0.401473,3.654231,0.00006371
ckpt_e12_s390000.safetensors,12,390000,11.297235,1.724176,0.410711,3.664734,0.00006355
ckpt_e12_s391000.safetensors,12,391000,11.221780,1.696428,0.367248,3.666720,0.00006340
ckpt_e12_s392000.safetensors,12,392000,11.223622,1.754739,0.412106,3.670745,0.00006324
ckpt_e12_s393000.safetensors,12,393000,11.251477,1.665063,0.334953,3.661993,0.00006308
ckpt_e12_s394000.safetensors,12,394000,11.255758,1.762873,0.448854,3.631725,0.00006293
ckpt_e12_s395000.safetensors,12,395000,11.262307,1.776416,0.467967,3.639948,0.00006277
ckpt_e12_s396000.safetensors,12,396000,11.253306,1.783066,0.465567,3.632346,0.00006261
ckpt_e12_s397000.safetensors,12,397000,11.232601,1.720224,0.389997,3.659659,0.00006246
ckpt_e12_s398000.safetensors,12,398000,11.270073,1.706616,0.379184,3.655902,0.00006230
ckpt_e12_s399000.safetensors,12,399000,11.233077,1.701669,0.363534,3.665743,0.00006214
ckpt_e12_s400000.safetensors,12,400000,11.223544,1.713024,0.374218,3.660588,0.00006199
ckpt_e12_s401000.safetensors,12,401000,11.228297,1.829268,0.553682,3.616871,0.00006183
ckpt_e12_s402000.safetensors,12,402000,11.216026,1.711241,0.401382,3.638259,0.00006167
ckpt_e12_s403000.safetensors,12,403000,11.211625,1.779597,0.446665,3.648013,0.00006151
ckpt_e12_s404000.safetensors,12,404000,11.208709,1.739942,0.420446,3.640169,0.00006136
ckpt_e12_s405000.safetensors,12,405000,11.201999,1.680615,0.348970,3.654146,0.00006120
ckpt_e12_s406000.safetensors,12,406000,11.199878,1.686723,0.363810,3.643950,0.00006104
ckpt_e12_s407000.safetensors,12,407000,11.187874,1.693654,0.360049,3.646251,0.00006088
ckpt_e12_s408000.safetensors,12,408000,11.191570,1.962588,0.586423,3.646565,0.00006072
ckpt_e12_s409000.safetensors,12,409000,11.191156,1.693686,0.363084,3.641558,0.00006057
ckpt_e12_s410000.safetensors,12,410000,11.187553,1.729634,0.399112,3.640986,0.00006041
ckpt_e12_s411000.safetensors,12,411000,11.179152,1.718327,0.417501,3.632672,0.00006025
ckpt_e12_s412000.safetensors,12,412000,11.180803,1.767757,0.451268,3.625801,0.00006009
ckpt_e12_s413000.safetensors,12,413000,11.175262,1.736360,0.399506,3.641015,0.00005993
ckpt_e12_s414000.safetensors,12,414000,11.167576,1.770344,0.496913,3.610311,0.00005978
ckpt_e12_s415000.safetensors,12,415000,11.161682,1.676885,0.362103,3.632584,0.00005962
ckpt_e12_s416000.safetensors,12,416000,11.162245,1.712361,0.391027,3.627448,0.00005946
ckpt_e12_s417000.safetensors,12,417000,11.157515,1.697582,0.360667,3.639998,0.00005930
ckpt_e12_s418000.safetensors,12,418000,11.149300,1.703255,0.380210,3.627715,0.00005914
ckpt_e12_s419000.safetensors,12,419000,11.147036,1.718256,0.393739,3.625239,0.00005898
ckpt_e12_s420000.safetensors,12,420000,11.141741,1.725384,0.426412,3.606825,0.00005882
ckpt_e12_s421000.safetensors,12,421000,11.139639,1.753036,0.453336,3.614304,0.00005867
ckpt_e12_s422000.safetensors,12,422000,11.133791,1.642642,0.319735,3.634677,0.00005851
ckpt_e12_s423000.safetensors,12,423000,11.130563,1.739325,0.443705,3.607224,0.00005835
ckpt_e12_s424000.safetensors,12,424000,11.129076,1.693677,0.378632,3.619604,0.00005819
ckpt_e12_s425000.safetensors,12,425000,11.125205,1.712251,0.354678,3.645086,0.00005803
ckpt_e13_s426000.safetensors,13,426000,11.472785,1.780769,0.467730,3.608905,0.00005787
ckpt_e13_s427000.safetensors,13,427000,11.376641,1.737222,0.447563,3.594911,0.00005771
ckpt_e13_s428000.safetensors,13,428000,11.344837,1.666261,0.354083,3.618308,0.00005755
ckpt_e13_s429000.safetensors,13,429000,11.350277,1.769829,0.471352,3.599942,0.00005740
ckpt_e13_s430000.safetensors,13,430000,11.437089,1.701723,0.386857,3.620575,0.00005724
ckpt_e13_s431000.safetensors,13,431000,11.385943,1.651163,0.348488,3.615470,0.00005708
ckpt_e13_s432000.safetensors,13,432000,11.367782,1.656067,0.347261,3.618951,0.00005692
ckpt_e13_s433000.safetensors,13,433000,11.364010,1.848896,0.592212,3.563345,0.00005676
ckpt_e13_s434000.safetensors,13,434000,11.370197,1.679492,0.373030,3.605544,0.00005660
ckpt_e13_s435000.safetensors,13,435000,11.367072,1.722471,0.402732,3.599792,0.00005644
ckpt_e13_s436000.safetensors,13,436000,11.365600,1.760083,0.444692,3.611804,0.00005628
ckpt_e13_s437000.safetensors,13,437000,11.372954,1.689094,0.395204,3.598343,0.00005612
ckpt_e13_s438000.safetensors,13,438000,11.357797,1.699406,0.400535,3.600316,0.00005596
ckpt_e13_s439000.safetensors,13,439000,11.348566,1.703914,0.408980,3.603214,0.00005580
ckpt_e13_s440000.safetensors,13,440000,11.344402,1.697094,0.369203,3.610429,0.00005564
ckpt_e13_s441000.safetensors,13,441000,11.336882,1.635962,0.320785,3.605699,0.00005549
ckpt_e13_s442000.safetensors,13,442000,11.336442,1.705202,0.440507,3.577676,0.00005533
ckpt_e13_s443000.safetensors,13,443000,11.341213,1.706150,0.436716,3.584976,0.00005517
ckpt_e13_s444000.safetensors,13,444000,11.328217,1.686850,0.380633,3.593210,0.00005501
ckpt_e13_s445000.safetensors,13,445000,11.321170,1.652171,0.356334,3.593585,0.00005485
ckpt_e13_s446000.safetensors,13,446000,11.319059,1.640472,0.319156,3.611542,0.00005469
ckpt_e13_s447000.safetensors,13,447000,11.316999,1.691797,0.397432,3.598733,0.00005453
ckpt_e13_s448000.safetensors,13,448000,11.316768,1.671550,0.349981,3.605550,0.00005437
ckpt_e13_s449000.safetensors,13,449000,11.310775,1.648584,0.343803,3.599558,0.00005421
ckpt_e13_s450000.safetensors,13,450000,11.303070,1.736469,0.464990,3.565722,0.00005405
ckpt_e13_s451000.safetensors,13,451000,11.303054,1.640452,0.337208,3.592135,0.00005389
ckpt_e13_s452000.safetensors,13,452000,11.294547,1.731813,0.459265,3.573110,0.00005373
ckpt_e13_s453000.safetensors,13,453000,11.292022,1.633482,0.344300,3.593689,0.00005358
ckpt_e13_s454000.safetensors,13,454000,11.294542,1.647254,0.349547,3.592473,0.00005342
ckpt_e13_s455000.safetensors,13,455000,11.288166,1.668406,0.381024,3.576480,0.00005326
ckpt_e13_s456000.safetensors,13,456000,11.285151,1.649926,0.349775,3.577103,0.00005310
ckpt_e13_s457000.safetensors,13,457000,11.279450,1.615627,0.314394,3.594954,0.00005294
ckpt_e13_s458000.safetensors,13,458000,11.275871,1.694021,0.421643,3.562588,0.00005278
ckpt_e13_s459000.safetensors,13,459000,11.275705,1.701966,0.422777,3.554699,0.00005262
ckpt_e13_s460000.safetensors,13,460000,11.267863,1.713870,0.390622,3.579050,0.00005246
ckpt_e13_s461000.safetensors,13,461000,11.262335,1.687611,0.410741,3.569312,0.00005230
ckpt_e13_s462000.safetensors,13,462000,11.259889,1.819310,0.559964,3.534481,0.00005214
ckpt_e14_s463000.safetensors,14,463000,11.348698,1.689118,0.432115,3.549709,0.00005199
ckpt_e14_s464000.safetensors,14,464000,11.458549,1.684570,0.412093,3.568472,0.00005183
ckpt_e14_s465000.safetensors,14,465000,11.359311,1.621247,0.309686,3.583071,0.00005167
ckpt_e14_s466000.safetensors,14,466000,11.337074,1.598191,0.295389,3.584263,0.00005151
ckpt_e14_s467000.safetensors,14,467000,11.356031,1.666133,0.354061,3.567252,0.00005135
ckpt_e14_s468000.safetensors,14,468000,11.306642,1.810486,0.577316,3.518323,0.00005119
ckpt_e14_s469000.safetensors,14,469000,11.318191,1.627238,0.332073,3.572187,0.00005103
ckpt_e14_s470000.safetensors,14,470000,11.302446,1.668244,0.372883,3.566640,0.00005087
ckpt_e14_s471000.safetensors,14,471000,11.310974,1.587398,0.278527,3.583884,0.00005072
ckpt_e14_s472000.safetensors,14,472000,11.287643,1.660796,0.360080,3.565234,0.00005056
ckpt_e14_s473000.safetensors,14,473000,11.282250,1.662012,0.361899,3.554729,0.00005040
ckpt_e14_s474000.safetensors,14,474000,11.292963,1.617681,0.320966,3.565807,0.00005024
ckpt_e14_s475000.safetensors,14,475000,11.285663,1.696675,0.424343,3.546690,0.00005008
ckpt_e14_s476000.safetensors,14,476000,11.277369,1.641629,0.362272,3.555895,0.00004992
ckpt_e14_s477000.safetensors,14,477000,11.268631,1.645737,0.360423,3.554043,0.00004977
ckpt_e14_s478000.safetensors,14,478000,11.267934,1.603735,0.319843,3.569153,0.00004961
ckpt_e14_s479000.safetensors,14,479000,11.260544,1.668379,0.377070,3.549086,0.00004945
ckpt_e14_s480000.safetensors,14,480000,11.258251,1.659939,0.387208,3.549150,0.00004929
ckpt_e14_s481000.safetensors,14,481000,11.259830,1.629216,0.344828,3.553923,0.00004913
ckpt_e14_s482000.safetensors,14,482000,11.262163,1.723600,0.443488,3.533453,0.00004898
ckpt_e14_s483000.safetensors,14,483000,11.257158,1.604608,0.314174,3.553022,0.00004882
ckpt_e14_s484000.safetensors,14,484000,11.246743,1.638012,0.372684,3.552473,0.00004866
ckpt_e14_s485000.safetensors,14,485000,11.242704,1.698262,0.445551,3.526197,0.00004850
ckpt_e14_s486000.safetensors,14,486000,11.244696,1.615783,0.336192,3.551250,0.00004835
ckpt_e14_s487000.safetensors,14,487000,11.235865,1.708517,0.414965,3.537637,0.00004819
ckpt_e14_s488000.safetensors,14,488000,11.226099,1.629449,0.342465,3.552463,0.00004803
ckpt_e14_s489000.safetensors,14,489000,11.228492,1.783907,0.536411,3.497037,0.00004787
ckpt_e14_s490000.safetensors,14,490000,11.225135,1.625059,0.337069,3.538940,0.00004772
ckpt_e14_s491000.safetensors,14,491000,11.221405,1.613507,0.329645,3.545205,0.00004756
ckpt_e14_s492000.safetensors,14,492000,11.219267,1.608289,0.334704,3.546331,0.00004740
ckpt_e14_s493000.safetensors,14,493000,11.215045,1.723632,0.457310,3.518564,0.00004725
ckpt_e14_s494000.safetensors,14,494000,11.214287,1.653769,0.388909,3.522687,0.00004709
ckpt_e14_s495000.safetensors,14,495000,11.213883,1.620340,0.334272,3.547393,0.00004693
ckpt_e14_s496000.safetensors,14,496000,11.211029,1.685566,0.422708,3.520152,0.00004678
ckpt_e14_s497000.safetensors,14,497000,11.203419,1.641492,0.343323,3.540059,0.00004662
ckpt_e14_s498000.safetensors,14,498000,11.201143,1.594913,0.319146,3.548760,0.00004646
ckpt_e14_s499000.safetensors,14,499000,11.196394,1.589636,0.309590,3.545633,0.00004631
ckpt_e15_s500000.safetensors,15,500000,10.950219,1.623729,0.334841,3.543687,0.00004615
ckpt_e15_s501000.safetensors,15,501000,10.810084,1.601132,0.313486,3.528998,0.00004599
ckpt_e15_s502000.safetensors,15,502000,10.729226,1.580014,0.305862,3.530936,0.00004584
ckpt_e15_s503000.safetensors,15,503000,10.752755,1.628773,0.332495,3.547977,0.00004568
ckpt_e15_s504000.safetensors,15,504000,10.762484,1.589182,0.305873,3.539641,0.00004553
ckpt_e15_s505000.safetensors,15,505000,10.791529,1.601651,0.319506,3.528214,0.00004537
ckpt_e15_s506000.safetensors,15,506000,10.760247,1.581104,0.291899,3.557859,0.00004522
ckpt_e15_s507000.safetensors,15,507000,10.762832,1.726278,0.427947,3.534334,0.00004506
ckpt_e15_s508000.safetensors,15,508000,10.763111,1.568122,0.296706,3.538224,0.00004490
ckpt_e15_s509000.safetensors,15,509000,10.746413,1.681941,0.415681,3.508294,0.00004475
ckpt_e15_s510000.safetensors,15,510000,10.758990,1.599045,0.324529,3.532376,0.00004459
ckpt_e15_s511000.safetensors,15,511000,10.747491,1.616612,0.337781,3.523875,0.00004444
ckpt_e15_s512000.safetensors,15,512000,10.740153,1.627327,0.328459,3.534444,0.00004428
ckpt_e15_s513000.safetensors,15,513000,10.745466,1.607760,0.326090,3.537292,0.00004413
ckpt_e15_s514000.safetensors,15,514000,10.738075,1.599707,0.327124,3.532435,0.00004398
ckpt_e15_s515000.safetensors,15,515000,10.739140,1.606139,0.327819,3.524471,0.00004382
ckpt_e15_s516000.safetensors,15,516000,10.726137,1.676257,0.434336,3.499760,0.00004367
ckpt_e15_s517000.safetensors,15,517000,10.728761,1.595254,0.325882,3.527147,0.00004351
ckpt_e15_s518000.safetensors,15,518000,10.723216,1.599249,0.326795,3.529183,0.00004336
ckpt_e15_s519000.safetensors,15,519000,10.722604,1.626299,0.356492,3.518432,0.00004321
ckpt_e15_s520000.safetensors,15,520000,10.718466,1.627236,0.341488,3.523575,0.00004305
ckpt_e15_s521000.safetensors,15,521000,10.717005,1.763333,0.495691,3.482956,0.00004290
ckpt_e15_s522000.safetensors,15,522000,10.711414,1.623094,0.338497,3.506599,0.00004275
ckpt_e15_s523000.safetensors,15,523000,10.705649,1.649091,0.369332,3.507983,0.00004259
ckpt_e15_s524000.safetensors,15,524000,10.709831,1.628434,0.368600,3.511059,0.00004244
ckpt_e15_s525000.safetensors,15,525000,10.713418,1.585467,0.328927,3.508020,0.00004229
ckpt_e15_s526000.safetensors,15,526000,10.699158,1.565029,0.292804,3.521793,0.00004213
ckpt_e15_s527000.safetensors,15,527000,10.697860,1.635527,0.367922,3.507735,0.00004198
ckpt_e15_s528000.safetensors,15,528000,10.693329,1.591900,0.338992,3.500416,0.00004183
ckpt_e15_s529000.safetensors,15,529000,10.691782,1.582643,0.314826,3.522286,0.00004168
ckpt_e15_s530000.safetensors,15,530000,10.684826,1.621831,0.367155,3.511248,0.00004152
ckpt_e15_s531000.safetensors,15,531000,10.682394,1.578490,0.312766,3.502851,0.00004137
ckpt_e15_s532000.safetensors,15,532000,10.680420,1.602535,0.346379,3.504263,0.00004122
ckpt_e15_s533000.safetensors,15,533000,10.687023,1.626141,0.372029,3.495356,0.00004107
ckpt_e15_s534000.safetensors,15,534000,10.675772,1.574783,0.328516,3.502217,0.00004092
ckpt_e15_s535000.safetensors,15,535000,10.675524,1.596118,0.339997,3.505928,0.00004077
ckpt_e15_s536000.safetensors,15,536000,10.671343,1.611776,0.367823,3.503551,0.00004062
ckpt_e16_s537000.safetensors,16,537000,10.591712,1.618758,0.352766,3.507485,0.00004047
ckpt_e16_s538000.safetensors,16,538000,10.538105,1.573494,0.295963,3.512271,0.00004032
ckpt_e16_s539000.safetensors,16,539000,10.603925,1.644699,0.384777,3.498021,0.00004016
ckpt_e16_s540000.safetensors,16,540000,10.604800,1.612695,0.376213,3.493196,0.00004001
ckpt_e16_s541000.safetensors,16,541000,10.609564,1.573753,0.288857,3.512087,0.00003986
ckpt_e16_s542000.safetensors,16,542000,10.600296,1.598253,0.356577,3.500322,0.00003971
ckpt_e16_s543000.safetensors,16,543000,10.597119,1.607013,0.322033,3.494614,0.00003957
ckpt_e16_s544000.safetensors,16,544000,10.589126,1.668263,0.383583,3.519044,0.00003942
ckpt_e16_s545000.safetensors,16,545000,10.579320,1.551849,0.284278,3.512291,0.00003927
ckpt_e16_s546000.safetensors,16,546000,10.585054,1.585796,0.317314,3.503214,0.00003912
ckpt_e16_s547000.safetensors,16,547000,10.577627,1.552959,0.275329,3.520875,0.00003897
ckpt_e16_s548000.safetensors,16,548000,10.575541,1.574991,0.303726,3.512940,0.00003882
ckpt_e16_s549000.safetensors,16,549000,10.583261,1.568877,0.311121,3.502481,0.00003867
ckpt_e16_s550000.safetensors,16,550000,10.570665,1.552939,0.291834,3.495426,0.00003852
ckpt_e16_s551000.safetensors,16,551000,10.580736,1.593760,0.346775,3.483598,0.00003837
ckpt_e16_s552000.safetensors,16,552000,10.574903,1.618425,0.379106,3.470298,0.00003823
ckpt_e16_s553000.safetensors,16,553000,10.569420,1.627855,0.379858,3.485734,0.00003808
ckpt_e16_s554000.safetensors,16,554000,10.561733,1.558462,0.292814,3.498491,0.00003793
ckpt_e16_s555000.safetensors,16,555000,10.565224,1.542115,0.259679,3.518856,0.00003778
ckpt_e16_s556000.safetensors,16,556000,10.559018,1.575354,0.299044,3.500987,0.00003764
ckpt_e16_s557000.safetensors,16,557000,10.558013,1.573431,0.309345,3.493983,0.00003749
ckpt_e16_s558000.safetensors,16,558000,10.555266,1.578100,0.313888,3.495740,0.00003734
ckpt_e16_s559000.safetensors,16,559000,10.550463,1.533877,0.263222,3.502050,0.00003720
ckpt_e16_s560000.safetensors,16,560000,10.552410,1.548990,0.305162,3.479336,0.00003705
ckpt_e16_s561000.safetensors,16,561000,10.544055,1.579851,0.337862,3.475428,0.00003691
ckpt_e16_s562000.safetensors,16,562000,10.547847,1.543978,0.282397,3.489732,0.00003676
ckpt_e16_s563000.safetensors,16,563000,10.541922,1.562715,0.312376,3.478142,0.00003661
ckpt_e16_s564000.safetensors,16,564000,10.532388,1.566562,0.324129,3.472181,0.00003647
ckpt_e16_s565000.safetensors,16,565000,10.540011,1.593883,0.330701,3.480966,0.00003632
ckpt_e16_s566000.safetensors,16,566000,10.532664,1.553335,0.292114,3.481422,0.00003618
ckpt_e16_s567000.safetensors,16,567000,10.529102,1.550985,0.302307,3.486150,0.00003604
ckpt_e16_s568000.safetensors,16,568000,10.524820,1.629108,0.391192,3.460651,0.00003589
ckpt_e16_s569000.safetensors,16,569000,10.522127,1.559888,0.288405,3.477908,0.00003575
ckpt_e16_s570000.safetensors,16,570000,10.526013,1.537307,0.279897,3.479517,0.00003560
ckpt_e16_s571000.safetensors,16,571000,10.517965,1.578520,0.331656,3.471164,0.00003546
ckpt_e16_s572000.safetensors,16,572000,10.516305,1.596053,0.318236,3.485351,0.00003532
ckpt_e16_s573000.safetensors,16,573000,10.513783,1.570637,0.331404,3.470354,0.00003517
ckpt_e17_s574000.safetensors,17,574000,9.236741,1.584208,0.318823,3.463925,0.00003503
ckpt_e17_s575000.safetensors,17,575000,9.268895,1.545608,0.291668,3.473691,0.00003489
ckpt_e17_s576000.safetensors,17,576000,9.286283,1.579554,0.316963,3.482183,0.00003475
ckpt_e17_s577000.safetensors,17,577000,9.267470,1.532776,0.270972,3.486836,0.00003460
