ckpt_name,epoch,step,avg_loss,acc_mean,acc_median,acc_std,lr
ckpt_e6_s201000.safetensors,6,201000,23.346317,1.801047,0.579796,3.457665,0.00008910
ckpt_e6_s202000.safetensors,6,202000,23.321407,1.750460,0.500257,3.501165,0.00008900
ckpt_e6_s203000.safetensors,6,203000,23.307937,1.767889,0.520667,3.471069,0.00008889
ckpt_e6_s204000.safetensors,6,204000,23.289556,1.757592,0.536274,3.456954,0.00008879
ckpt_e6_s205000.safetensors,6,205000,23.272015,1.695300,0.442402,3.498069,0.00008868
ckpt_e6_s206000.safetensors,6,206000,23.260209,1.702157,0.452252,3.487638,0.00008858
ckpt_e6_s207000.safetensors,6,207000,23.230874,1.750895,0.502409,3.464819,0.00008847
ckpt_e6_s208000.safetensors,6,208000,23.215568,1.928609,0.743803,3.412990,0.00008836
ckpt_e6_s209000.safetensors,6,209000,23.208225,1.726843,0.482323,3.469176,0.00008826
ckpt_e6_s210000.safetensors,6,210000,23.188866,1.813907,0.565400,3.453087,0.00008815
ckpt_e6_s211000.safetensors,6,211000,23.142570,1.749677,0.514341,3.463073,0.00008804
ckpt_e6_s212000.safetensors,6,212000,23.161227,1.676602,0.432255,3.466767,0.00008793
ckpt_e6_s213000.safetensors,6,213000,23.112633,1.737767,0.515424,3.446346,0.00008782
ckpt_e6_s214000.safetensors,6,214000,23.095453,1.719649,0.465454,3.464069,0.00008772
ckpt_e6_s215000.safetensors,6,215000,23.084237,1.680068,0.449081,3.458276,0.00008761
ckpt_e6_s216000.safetensors,6,216000,23.070732,1.706468,0.460718,3.456088,0.00008750
ckpt_e6_s217000.safetensors,6,217000,23.042663,1.688185,0.465845,3.459583,0.00008739
ckpt_e6_s218000.safetensors,6,218000,23.021418,1.672601,0.423686,3.448627,0.00008728
ckpt_e6_s219000.safetensors,6,219000,23.013722,1.772294,0.522668,3.460137,0.00008716
ckpt_e6_s220000.safetensors,6,220000,22.991240,1.750129,0.515263,3.435452,0.00008705
ckpt_e6_s221000.safetensors,6,221000,22.990753,1.776953,0.547783,3.430015,0.00008694
ckpt_e6_s222000.safetensors,6,222000,22.968959,1.749557,0.503982,3.435295,0.00008683
ckpt_e7_s223000.safetensors,7,223000,22.226744,1.776778,0.541358,3.431066,0.00008672
ckpt_e7_s224000.safetensors,7,224000,21.863464,1.741207,0.542335,3.433418,0.00008660
ckpt_e7_s225000.safetensors,7,225000,21.953348,1.784616,0.551738,3.424523,0.00008649
ckpt_e7_s226000.safetensors,7,226000,21.904562,1.676241,0.439618,3.433551,0.00008637
ckpt_e7_s227000.safetensors,7,227000,21.931897,1.762917,0.535637,3.421571,0.00008626
ckpt_e7_s228000.safetensors,7,228000,21.876271,1.861257,0.640468,3.390018,0.00008615
ckpt_e7_s229000.safetensors,7,229000,21.887140,1.871193,0.662862,3.391436,0.00008603
ckpt_e7_s230000.safetensors,7,230000,21.865664,1.669230,0.421426,3.430470,0.00008592
ckpt_e7_s231000.safetensors,7,231000,21.814998,1.714377,0.483776,3.418432,0.00008580
ckpt_e7_s232000.safetensors,7,232000,21.813994,1.697080,0.414053,3.434900,0.00008568
ckpt_e7_s233000.safetensors,7,233000,21.801872,1.785418,0.610936,3.387777,0.00008557
ckpt_e7_s234000.safetensors,7,234000,21.774201,1.662036,0.440184,3.415073,0.00008545
ckpt_e7_s235000.safetensors,7,235000,21.762873,1.633307,0.417647,3.424413,0.00008533
ckpt_e7_s236000.safetensors,7,236000,21.768394,1.739496,0.507609,3.404577,0.00008521
ckpt_e7_s237000.safetensors,7,237000,21.762920,1.745846,0.542328,3.399161,0.00008510
ckpt_e7_s238000.safetensors,7,238000,21.726195,1.654036,0.407783,3.451891,0.00008498
ckpt_e7_s239000.safetensors,7,239000,21.700978,1.678414,0.449901,3.411281,0.00008486
ckpt_e7_s240000.safetensors,7,240000,21.695195,1.755321,0.543994,3.368217,0.00008474
ckpt_e7_s241000.safetensors,7,241000,21.691498,1.725568,0.527366,3.394400,0.00008462
ckpt_e7_s242000.safetensors,7,242000,21.668036,1.671767,0.441054,3.405618,0.00008450
ckpt_e7_s243000.safetensors,7,243000,21.638444,1.584629,0.351629,3.422956,0.00008438
ckpt_e7_s244000.safetensors,7,244000,21.637075,1.624690,0.383644,3.433710,0.00008426
ckpt_e7_s245000.safetensors,7,245000,21.629502,1.666825,0.440895,3.413495,0.00008414
ckpt_e7_s246000.safetensors,7,246000,21.599781,1.670227,0.456239,3.406523,0.00008402
ckpt_e7_s247000.safetensors,7,247000,21.601487,1.749527,0.578395,3.367796,0.00008389
ckpt_e7_s248000.safetensors,7,248000,21.580500,1.605254,0.388478,3.408298,0.00008377
ckpt_e7_s249000.safetensors,7,249000,21.567318,1.598924,0.402452,3.411311,0.00008365
